sentence_id,sentence,cleaned_sentence,tokens
207,"Tom could be heard about the house, clattering in the kitchen, and up and down the stairs, and singing here and there outside.",tom could be heard about the house clattering in the kitchen and up and down the stairs and singing here and there outside,tom could heard house clattering kitchen stairs singing outside
208,"The room looked westward over the mist-clouded valley, and the window was open.",the room looked westward over the mistclouded valley and the window was open,room looked westward mistclouded valley window open
209,Water dripped down from the thatched eaves above.,water dripped down from the thatched eaves above,water dripped thatched eaves
210,"Before they had finished breakfast the clouds had joined into an unbroken roof, and a straight grey rain came softly and steadily down.",before they had finished breakfast the clouds had joined into an unbroken roof and a straight grey rain came softly and steadily down,finished breakfast clouds joined unbroken roof straight grey rain came softly steadily
211,Behind its deep curtain the Forest was completely veiled.,behind its deep curtain the forest was completely veiled,behind deep curtain forest completely veiled
212,"As they looked out of the window there came falling gently as if it was flowing down the rain out of the sky, the clear voice of Goldberry singing up above them.",as they looked out of the window there came falling gently as if it was flowing down the rain out of the sky the clear voice of goldberry singing up above them,looked window came falling gently flowing rain sky clear voice goldberry singing
213,"They could hear few words, but it seemed plain to them that the song was a rain-song, as sweet as showers on dry hills, that told the tale of a river from the spring in the highlands to the Sea far below.",they could hear few words but it seemed plain to them that the song was a rainsong as sweet as showers on dry hills that told the tale of a river from the spring in the highlands to the sea far below,could hear words seemed plain song rainsong sweet showers dry hills told tale river spring highlands sea far
214,"The hobbits listened with delight; and Frodo was glad in his heart, and blessed the kindly weather, because it delayed them from departing.",the hobbits listened with delight and frodo was glad in his heart and blessed the kindly weather because it delayed them from departing,hobbits listened delight frodo glad heart blessed kindly weather delayed departing
215,The thought of going had been heavy upon him from the moment he awoke; but he guessed now that they would not go further that day.,the thought of going had been heavy upon him from the moment he awoke but he guessed now that they would not go further that day,thought going heavy upon moment awoke guessed would go day
216,The upper wind settled in the West and deeper and wetter clouds rolled up to spill their laden rain on the bare heads of the Downs.,the upper wind settled in the west and deeper and wetter clouds rolled up to spill their laden rain on the bare heads of the downs,upper wind settled west deeper wetter clouds rolled spill laden rain bare heads downs
217,Nothing could be seen all round the house but falling water.,nothing could be seen all round the house but falling water,nothing could seen round house falling water
218,Frodo stood near the open door and watched the white chalky path turn into a little river of milk and go bubbling away down into the valley.,frodo stood near the open door and watched the white chalky path turn into a little river of milk and go bubbling away down into the valley,frodo stood near open door watched white chalky path turn little river milk go bubbling away valley
219,"Tom Bombadil came trotting round the corner of the house, waving his arms as if he was warding off the rain  and indeed when he sprang over the threshold he seemed quite dry, except for his boots.",tom bombadil came trotting round the corner of the house waving his arms as if he was warding off the rain and indeed when he sprang over the threshold he seemed quite dry except for his boots,tom bombadil came trotting round corner house waving arms warding rain indeed sprang threshold seemed quite dry except boots
220,These he took off and put in the chimney-corner.,these he took off and put in the chimneycorner,took put chimneycorner
221,Then he sat in the largest chair and called the hobbits to gather round him.,then he sat in the largest chair and called the hobbits to gather round him,sat largest chair called hobbits gather round
222,"'This is Goldberry's washing day,' he said, 'and her autumn-cleaning.",this is goldberrys washing day he said and her autumncleaning,goldberrys washing day said autumncleaning
223,Too wet for hobbit-folk  let them rest while they are able!,too wet for hobbitfolk let them rest while they are able,wet hobbitfolk let rest able
224,"It's a good day for long tales, for questions and for answers, so Tom will start the talking.'",its a good day for long tales for questions and for answers so tom will start the talking,good day long tales questions answers tom start talking
225,"He then told them many remarkable stories, sometimes half as if speaking to himself, sometimes looking at them suddenly with a bright blue eye under his deep brows.",he then told them many remarkable stories sometimes half as if speaking to himself sometimes looking at them suddenly with a bright blue eye under his deep brows,told many remarkable stories sometimes half speaking sometimes looking suddenly bright blue eye deep brows
226,"Often his voice would turn to song, and he would get out of his chair and dance about.",often his voice would turn to song and he would get out of his chair and dance about,often voice would turn song would get chair dance
227,"He told them tales of bees and flowers, the ways of trees, and the strange creatures of the Forest, about the evil things and good things, things friendly and things unfriendly, cruel things and kind things, and secrets hidden under brambles.",he told them tales of bees and flowers the ways of trees and the strange creatures of the forest about the evil things and good things things friendly and things unfriendly cruel things and kind things and secrets hidden under brambles,told tales bees flowers ways trees strange creatures forest evil things good things things friendly things unfriendly cruel things kind things secrets hidden brambles
228,"As they listened, they began to understand the lives of the Forest, apart from themselves, indeed to feel themselves as the strangers where all other things were at home.",as they listened they began to understand the lives of the forest apart from themselves indeed to feel themselves as the strangers where all other things were at home,listened began understand lives forest apart indeed feel strangers things home
229,"Moving constantly in and out of his talk was Old Man Willow, and Frodo learned now enough to content him, indeed more than enough, for it was not comfortable lore.",moving constantly in and out of his talk was old man willow and frodo learned now enough to content him indeed more than enough for it was not comfortable lore,moving constantly talk old man willow frodo learned enough content indeed enough comfortable lore
230,"Tom's words laid bare the hearts of trees and their thoughts, which were often dark and strange, and filled with a hatred of things that go free upon the earth, gnawing, biting, breaking, hacking, burning: destroyers and usurpers.",toms words laid bare the hearts of trees and their thoughts which were often dark and strange and filled with a hatred of things that go free upon the earth gnawing biting breaking hacking burning destroyers and usurpers,toms words laid bare hearts trees thoughts often dark strange filled hatred things go free upon earth gnawing biting breaking hacking burning destroyers usurpers
231,"It was not called the Old Forest without reason, for it was indeed ancient, a survivor of vast forgotten woods; and in it there lived yet, ageing no quicker than the hills, the fathers of the fathers of trees, remembering times when they were lords.",it was not called the old forest without reason for it was indeed ancient a survivor of vast forgotten woods and in it there lived yet ageing no quicker than the hills the fathers of the fathers of trees remembering times when they were lords,called old forest without reason indeed ancient survivor vast forgotten woods lived yet ageing quicker hills fathers fathers trees remembering times lords
232,"The countless years had filled them with pride and rooted wisdom, and with malice.",the countless years had filled them with pride and rooted wisdom and with malice,countless years filled pride rooted wisdom malice
233,"But none were more dangerous than the Great Willow: his heart was rotten, but his strength was green; and he was cunning, and a master of winds, and his song and thought ran through the woods on both sides of the river.",but none were more dangerous than the great willow his heart was rotten but his strength was green and he was cunning and a master of winds and his song and thought ran through the woods on both sides of the river,none dangerous great willow heart rotten strength green cunning master winds song thought ran woods sides river
234,"His grey thirsty spirit drew power out of the earth and spread like fine root-threads in the ground, and invisible twig-fingers in the air, till it had under its dominion nearly all the trees of the Forest from the Hedge to the Downs.",his grey thirsty spirit drew power out of the earth and spread like fine rootthreads in the ground and invisible twigfingers in the air till it had under its dominion nearly all the trees of the forest from the hedge to the downs,grey thirsty spirit drew power earth spread like fine rootthreads ground invisible twigfingers air till dominion nearly trees forest hedge downs
235,"Suddenly Tom's talk left the woods and went leaping up the young stream, over bubbling waterfalls, over pebbles and worn rocks, and among small flowers in close grass and wet crannies, wandering at last up on to the Downs.",suddenly toms talk left the woods and went leaping up the young stream over bubbling waterfalls over pebbles and worn rocks and among small flowers in close grass and wet crannies wandering at last up on to the downs,suddenly toms talk left woods went leaping young stream bubbling waterfalls pebbles worn rocks among small flowers close grass wet crannies wandering last downs
236,"They heard of the Great Barrows, and the green mounds, and the stone-rings upon the hills and in the hollows among the hills.",they heard of the great barrows and the green mounds and the stonerings upon the hills and in the hollows among the hills,heard great barrows green mounds stonerings upon hills hollows among hills
237,Sheep were bleating in flocks.,sheep were bleating in flocks,sheep bleating flocks
238,Green walls and white walls rose.,green walls and white walls rose,green walls white walls rose
239,There were fortresses on the heights.,there were fortresses on the heights,fortresses heights
240,"Kings of little kingdoms fought together, and the young Sun shone like fire on the red metal of their new and greedy swords.",kings of little kingdoms fought together and the young sun shone like fire on the red metal of their new and greedy swords,kings little kingdoms fought together young sun shone like fire red metal new greedy swords
241,"There was victory and defeat; and towers fell, fortresses were burned, and flames went up into the sky.",there was victory and defeat and towers fell fortresses were burned and flames went up into the sky,victory defeat towers fell fortresses burned flames went sky
242,"Gold was piled on the biers of dead kings and queens; and mounds covered them, and the stone doors were shut; and the grass grew over all.",gold was piled on the biers of dead kings and queens and mounds covered them and the stone doors were shut and the grass grew over all,gold piled biers dead kings queens mounds covered stone doors shut grass grew
243,"Sheep walked for a while biting the grass, but soon the hills were empty again.",sheep walked for a while biting the grass but soon the hills were empty again,sheep walked biting grass soon hills empty
244,"A shadow came out of dark places far away, and the bones were stirred in the mounds.",a shadow came out of dark places far away and the bones were stirred in the mounds,shadow came dark places far away bones stirred mounds
245,"Barrow-wights walked in the hollow places with a clink of rings on cold fingers, and gold chains in the wind.'",barrowwights walked in the hollow places with a clink of rings on cold fingers and gold chains in the wind,barrowwights walked hollow places clink rings cold fingers gold chains wind
246,Stone rings grinned out of the ground like broken teeth in the moonlight.,stone rings grinned out of the ground like broken teeth in the moonlight,stone rings grinned ground like broken teeth moonlight
247,The hobbits shuddered.,the hobbits shuddered,hobbits shuddered
248,Even in the Shire the rumour of the Barrow-wights of the Barrow-downs beyond the Forest had been heard.,even in the shire the rumour of the barrowwights of the barrowdowns beyond the forest had been heard,even shire rumour barrowwights barrowdowns beyond forest heard
249,"But it was not a tale that any hobbit liked to listen to, even by a comfortable fireside far away.",but it was not a tale that any hobbit liked to listen to even by a comfortable fireside far away,tale hobbit liked listen even comfortable fireside far away
250,These four now suddenly remembered what the joy of this house had driven from their minds: the house of Tom Bombadil nestled under the very shoulder of those dreaded hills.,these four now suddenly remembered what the joy of this house had driven from their minds the house of tom bombadil nestled under the very shoulder of those dreaded hills,four suddenly remembered joy house driven minds house tom bombadil nestled shoulder dreaded hills
251,"They lost the thread of his tale and shifted uneasily, looking aside at one another.",they lost the thread of his tale and shifted uneasily looking aside at one another,lost thread tale shifted uneasily looking aside one another
252,"When they caught his words again they found that he had now wandered into strange regions beyond their memory and beyond their waking thought, into limes when the world was wider, and the seas flowed straight to the western Shore; and still on and back Tom went singing out into ancient starlight, when only the Elf-sires were awake.",when they caught his words again they found that he had now wandered into strange regions beyond their memory and beyond their waking thought into limes when the world was wider and the seas flowed straight to the western shore and still on and back tom went singing out into ancient starlight when only the elfsires were awake,caught words found wandered strange regions beyond memory beyond waking thought limes world wider seas flowed straight western shore still back tom went singing ancient starlight elfsires awake
253,"Then suddenly he slopped, and they saw that he nodded as if he was falling asleep.",then suddenly he slopped and they saw that he nodded as if he was falling asleep,suddenly slopped saw nodded falling asleep
254,"The hobbits sat still before him, enchanted; and it seemed as if, under the spell of his words, the wind had gone, and the clouds had dried up, and the day had been withdrawn, and darkness had come from East and West, and all the sky was filled with the light of white stars.",the hobbits sat still before him enchanted and it seemed as if under the spell of his words the wind had gone and the clouds had dried up and the day had been withdrawn and darkness had come from east and west and all the sky was filled with the light of white stars,hobbits sat still enchanted seemed spell words wind gone clouds dried day withdrawn darkness come east west sky filled light white stars
255,Whether the morning and evening of one day or of many days had passed Frodo could not tell.,whether the morning and evening of one day or of many days had passed frodo could not tell,whether morning evening one day many days passed frodo could tell
256,"He did not feel either hungry or tired, only filled with wonder.",he did not feel either hungry or tired only filled with wonder,feel either hungry tired filled wonder
257,The stars shone through the window and the silence of the heavens seemed to be round him.,the stars shone through the window and the silence of the heavens seemed to be round him,stars shone window silence heavens seemed round
258,"He spoke at last out of his wonder and a sudden fear of that silence:
     'Who are you, Master?'",he spoke at last out of his wonder and a sudden fear of that silence who are you master,spoke last wonder sudden fear silence master
259,he asked.,he asked,asked
260,"'Eh, what?'",eh what,eh
261,"said Tom sitting up, and his eyes glinting in the gloom.",said tom sitting up and his eyes glinting in the gloom,said tom sitting eyes glinting gloom
262,'Don't you know my name yet?,dont you know my name yet,dont know name yet
263,That's the only answer.,thats the only answer,thats answer
264,"Tell me, who are you, alone, yourself and nameless?",tell me who are you alone yourself and nameless,tell alone nameless
265,But you are young and I am old.,but you are young and i am old,young old
266,"Eldest, that's what I am.",eldest thats what i am,eldest thats
267,"Mark my words, my friends: Tom was here before the river and the trees; Tom remembers the first raindrop and the first acorn.",mark my words my friends tom was here before the river and the trees tom remembers the first raindrop and the first acorn,mark words friends tom river trees tom remembers first raindrop first acorn
268,"He made paths before the Big People, and saw the little People arriving.",he made paths before the big people and saw the little people arriving,made paths big people saw little people arriving
269,He was here before the Kings and the graves and the Barrow-wights.,he was here before the kings and the graves and the barrowwights,kings graves barrowwights
270,"When the Elves passed westward, Tom was here already, before the seas were bent.",when the elves passed westward tom was here already before the seas were bent,elves passed westward tom already seas bent
271,He knew the dark under the stars when it was fearless  before the Dark Lord came from Outside.',he knew the dark under the stars when it was fearless before the dark lord came from outside,knew dark stars fearless dark lord came outside
272,"A shadow seemed to pass by the window, and the hobbits glanced hastily through the panes.",a shadow seemed to pass by the window and the hobbits glanced hastily through the panes,shadow seemed pass window hobbits glanced hastily panes
273,"When they turned again, Goldberry stood in the door behind, framed in light.",when they turned again goldberry stood in the door behind framed in light,turned goldberry stood door behind framed light
274,"She held a candle, shielding its flame from the draught with her hand; and the light flowed through it, like sunlight through a white shell.",she held a candle shielding its flame from the draught with her hand and the light flowed through it like sunlight through a white shell,held candle shielding flame draught hand light flowed like sunlight white shell
275,"'The rain has ended,' she said; 'and new waters are running downhill, under the stars.",the rain has ended she said and new waters are running downhill under the stars,rain ended said new waters running downhill stars
276,Let us now laugh and be glad!',let us now laugh and be glad,let us laugh glad
277,'And let us have food and drink!',and let us have food and drink,let us food drink
278,cried Tom.,cried tom,cried tom
279,'Long tales are thirsty.,long tales are thirsty,long tales thirsty
280,"And long listening's hungry work, morning, noon, and evening!'",and long listenings hungry work morning noon and evening,long listenings hungry work morning noon evening
281,"With that he jumped out of his chair, and with a bound took a candle from the chimney-shelf and lit it in the flame that Goldberry held; then he danced about the table.",with that he jumped out of his chair and with a bound took a candle from the chimneyshelf and lit it in the flame that goldberry held then he danced about the table,jumped chair bound took candle chimneyshelf lit flame goldberry held danced table
282,Suddenly he hopped through the door and disappeared.,suddenly he hopped through the door and disappeared,suddenly hopped door disappeared
283,"Quickly he returned, bearing a large and laden tray.",quickly he returned bearing a large and laden tray,quickly returned bearing large laden tray
284,Then Tom and Goldberry set the table; and the hobbits sat half in wonder and half in laughter: so fair was the grace of Goldberry and so merry and odd the caperings of Tom.,then tom and goldberry set the table and the hobbits sat half in wonder and half in laughter so fair was the grace of goldberry and so merry and odd the caperings of tom,tom goldberry set table hobbits sat half wonder half laughter fair grace goldberry merry odd caperings tom
285,"Yet in some fashion they seemed to weave a single dance, neither hindering the other, in and out of the room, and round about the table; and with great speed food and vessels and lights were set in order.",yet in some fashion they seemed to weave a single dance neither hindering the other in and out of the room and round about the table and with great speed food and vessels and lights were set in order,yet fashion seemed weave single dance neither hindering room round table great speed food vessels lights set order
286,"The boards blazed with candles, white and yellow.",the boards blazed with candles white and yellow,boards blazed candles white yellow
287,Tom bowed to his guests.,tom bowed to his guests,tom bowed guests
288,"'Supper is ready,' said Goldberry; and now the hobbits saw that she was clothed all in silver with a white girdle, and her shoes were like fishes' mail.",supper is ready said goldberry and now the hobbits saw that she was clothed all in silver with a white girdle and her shoes were like fishes mail,supper ready said goldberry hobbits saw clothed silver white girdle shoes like fishes mail
289,"But Tom was all in clean blue, blue as rain-washed forget-me-nots, and he had green stockings.",but tom was all in clean blue blue as rainwashed forgetmenots and he had green stockings,tom clean blue blue rainwashed forgetmenots green stockings
290,It was a supper even better than before.,it was a supper even better than before,supper even better
291,"The hobbits under the spell of Tom's words may have missed one meal or many, but when the food was before them it seemed at least a week since they had eaten.",the hobbits under the spell of toms words may have missed one meal or many but when the food was before them it seemed at least a week since they had eaten,hobbits spell toms words may missed one meal many food seemed least week since eaten
292,"They did not sing or even speak much for a while, and paid close attention to business.",they did not sing or even speak much for a while and paid close attention to business,sing even speak much paid close attention business
293,"But after a time their hearts and spirit rose high again, and their voices rang out in mirth and laughter.",but after a time their hearts and spirit rose high again and their voices rang out in mirth and laughter,time hearts spirit rose high voices rang mirth laughter
294,"After they had eaten, Goldberry sang many songs for them, songs that began merrily in the hills and fell softly down into silence; and in the silences they saw in their minds pools and waters wider than any they had known, and looking into them they saw the sky below them and the stars like jewels in the depths.",after they had eaten goldberry sang many songs for them songs that began merrily in the hills and fell softly down into silence and in the silences they saw in their minds pools and waters wider than any they had known and looking into them they saw the sky below them and the stars like jewels in the depths,eaten goldberry sang many songs songs began merrily hills fell softly silence silences saw minds pools waters wider known looking saw sky stars like jewels depths
295,Then once more she wished them each good night and left them by the fireside.,then once more she wished them each good night and left them by the fireside,wished good night left fireside
296,But Tom now seemed wide awake and plied them with questions.,but tom now seemed wide awake and plied them with questions,tom seemed wide awake plied questions
297,"He appeared already to know much about them and all their families, and indeed to know much of all the history and doings of the Shire down from days hardly remembered among the hobbits themselves.",he appeared already to know much about them and all their families and indeed to know much of all the history and doings of the shire down from days hardly remembered among the hobbits themselves,appeared already know much families indeed know much history doings shire days hardly remembered among hobbits
298,"It no longer surprised them; but he made no secret that he owed his recent knowledge largely to Farmer Maggot, whom he seemed to regard as a person of more importance than they had imagined.",it no longer surprised them but he made no secret that he owed his recent knowledge largely to farmer maggot whom he seemed to regard as a person of more importance than they had imagined,longer surprised made secret owed recent knowledge largely farmer maggot seemed regard person importance imagined
299,"'There's earth under his old feet, and clay on his fingers; wisdom in his bones, and both his eyes are open,' said Tom.",theres earth under his old feet and clay on his fingers wisdom in his bones and both his eyes are open said tom,theres earth old feet clay fingers wisdom bones eyes open said tom
300,"It was also clear that Tom had dealings with the Elves, and it seemed that in some fashion, news had reached him from Gildor concerning the flight of Frodo.",it was also clear that tom had dealings with the elves and it seemed that in some fashion news had reached him from gildor concerning the flight of frodo,also clear tom dealings elves seemed fashion news reached gildor concerning flight frodo
301,"Indeed so much did Tom know, and so cunning was his questioning, that Frodo found himself telling him more about Bilbo and his own hopes and fears than he had told before even to Gandalf.",indeed so much did tom know and so cunning was his questioning that frodo found himself telling him more about bilbo and his own hopes and fears than he had told before even to gandalf,indeed much tom know cunning questioning frodo found telling bilbo hopes fears told even gandalf
302,"Tom wagged his head up and down, and there was a glint in his eyes when he heard of the Riders.",tom wagged his head up and down and there was a glint in his eyes when he heard of the riders,tom wagged head glint eyes heard riders
303,'Show me the precious Ring!',show me the precious ring,show precious ring
304,"he said suddenly in the midst of the story: and Frodo, to his own astonishment, drew out the chain from his pocket, and unfastening the Ring handed it at once to Tom.",he said suddenly in the midst of the story and frodo to his own astonishment drew out the chain from his pocket and unfastening the ring handed it at once to tom,said suddenly midst story frodo astonishment drew chain pocket unfastening ring handed tom
305,It seemed to grow larger as it lay for a moment on his big brown-skinned hand.,it seemed to grow larger as it lay for a moment on his big brownskinned hand,seemed grow larger lay moment big brownskinned hand
306,Then suddenly he put it to his eye and laughed.,then suddenly he put it to his eye and laughed,suddenly put eye laughed
307,"For a second the hobbits had a vision, both comical and alarming, of his bright blue eye gleaming through a circle of gold.",for a second the hobbits had a vision both comical and alarming of his bright blue eye gleaming through a circle of gold,second hobbits vision comical alarming bright blue eye gleaming circle gold
308,Then Tom put the Ring round the end of his little finger and held it up to the candlelight.,then tom put the ring round the end of his little finger and held it up to the candlelight,tom put ring round end little finger held candlelight
309,For a moment the hobbits noticed nothing strange about this.,for a moment the hobbits noticed nothing strange about this,moment hobbits noticed nothing strange
310,Then they gasped.,then they gasped,gasped
311,There was no sign of Tom disappearing!,there was no sign of tom disappearing,sign tom disappearing
312,"Tom laughed again, and then he spun the Ring in the air  and it vanished with a flash.",tom laughed again and then he spun the ring in the air and it vanished with a flash,tom laughed spun ring air vanished flash
313,Frodo gave a cry  and Tom leaned forward and handed it back to him with a smile.,frodo gave a cry and tom leaned forward and handed it back to him with a smile,frodo gave cry tom leaned forward handed back smile
314,"Frodo looked at it closely, and rather suspiciously (like one who has lent a trinket to a juggler).",frodo looked at it closely and rather suspiciously like one who has lent a trinket to a juggler,frodo looked closely rather suspiciously like one lent trinket juggler
315,"It was the same Ring, or looked the same and weighed the same: for that Ring had always seemed to Frodo to weigh strangely heavy in the hand.",it was the same ring or looked the same and weighed the same for that ring had always seemed to frodo to weigh strangely heavy in the hand,ring looked weighed ring always seemed frodo weigh strangely heavy hand
316,But something prompted him to make sure.,but something prompted him to make sure,something prompted make sure
317,He was perhaps a trifle annoyed with Tom for seeming to make so light of what even Gandalf thought so perilously important.,he was perhaps a trifle annoyed with tom for seeming to make so light of what even gandalf thought so perilously important,perhaps trifle annoyed tom seeming make light even gandalf thought perilously important
318,"He waited for an opportunity, when the talk was going again, and Tom was telling an absurd story about badgers and their queer ways  then he slipped the Ring on.",he waited for an opportunity when the talk was going again and tom was telling an absurd story about badgers and their queer ways then he slipped the ring on,waited opportunity talk going tom telling absurd story badgers queer ways slipped ring
319,"Merry turned towards him to say something and gave a start, and checked an exclamation.",merry turned towards him to say something and gave a start and checked an exclamation,merry turned towards say something gave start checked exclamation
320,"Frodo was delighted (in a way): it was his own ring all right, for Merry was staring blankly at his chair, and obviously could not see him.",frodo was delighted in a way it was his own ring all right for merry was staring blankly at his chair and obviously could not see him,frodo delighted way ring right merry staring blankly chair obviously could see
321,He got up and crept quietly away from the fireside towards the outer door.,he got up and crept quietly away from the fireside towards the outer door,got crept quietly away fireside towards outer door
322,'Hey there!',hey there,hey
323,"cried Tom, glancing towards him with a most seeing look in his shining eyes.",cried tom glancing towards him with a most seeing look in his shining eyes,cried tom glancing towards seeing look shining eyes
324,'Hey!,hey,hey
325,"Come Frodo, there!",come frodo there,come frodo
326,Where be you a-going?,where be you agoing,agoing
327,Old Tom Bombadil's not as blind as that yet.,old tom bombadils not as blind as that yet,old tom bombadils blind yet
328,Take off your golden ring!,take off your golden ring,take golden ring
329,Your hand's more fair without it.,your hands more fair without it,hands fair without
330,Come back!,come back,come back
331,Leave your game and sit down beside me!,leave your game and sit down beside me,leave game sit beside
332,"We must talk a while more, and think about the morning.",we must talk a while more and think about the morning,must talk think morning
333,"Tom must teach the right road, and keep your feet from wandering.'",tom must teach the right road and keep your feet from wandering,tom must teach right road keep feet wandering
334,"Frodo laughed (trying to feel pleased), and taking off the Ring he came and sat down again.",frodo laughed trying to feel pleased and taking off the ring he came and sat down again,frodo laughed trying feel pleased taking ring came sat
335,"Tom now told them that he reckoned the Sun would shine tomorrow, and it would be a glad morning, and setting out would be hopeful.",tom now told them that he reckoned the sun would shine tomorrow and it would be a glad morning and setting out would be hopeful,tom told reckoned sun would shine tomorrow would glad morning setting would hopeful
336,"But they would do well to start early; for weather in that country was a thing that even Tom could not be sure of for long, and it would change sometimes quicker than he could change his jacket.",but they would do well to start early for weather in that country was a thing that even tom could not be sure of for long and it would change sometimes quicker than he could change his jacket,would well start early weather country thing even tom could sure long would change sometimes quicker could change jacket
337,"'I am no weather-master,' he said; 'nor is aught that goes on two legs.'",i am no weathermaster he said nor is aught that goes on two legs,weathermaster said aught goes two legs
338,"By his advice they decided to make nearly due North from his house, over the western and lower slopes of the Downs: they might hope in that way to strike the East Road in a day's journey, and avoid the Barrows.",by his advice they decided to make nearly due north from his house over the western and lower slopes of the downs they might hope in that way to strike the east road in a days journey and avoid the barrows,advice decided make nearly due north house western lower slopes downs might hope way strike east road days journey avoid barrows
339,He told them not to be afraid  but to mind their own business.,he told them not to be afraid but to mind their own business,told afraid mind business
340,'Keep to the green grass.,keep to the green grass,keep green grass
341,"Don't you go a-meddling with old stone or cold Wights or prying in their houses, unless you be strong folk with hearts that never falter!'",dont you go ameddling with old stone or cold wights or prying in their houses unless you be strong folk with hearts that never falter,dont go ameddling old stone cold wights prying houses unless strong folk hearts never falter
342,"He said this more than once; and he advised them to pass barrows by on the west-side, if they chanced to stray near one.",he said this more than once and he advised them to pass barrows by on the westside if they chanced to stray near one,said advised pass barrows westside chanced stray near one
343,"Then he taught them a rhyme to sing, if they should by ill-luck fall into any danger or difficulty the next day.",then he taught them a rhyme to sing if they should by illluck fall into any danger or difficulty the next day,taught rhyme sing illluck fall danger difficulty next day
344,Ho!,ho,ho
345,"Tom Bombadil, Tom Bombadillo!",tom bombadil tom bombadillo,tom bombadil tom bombadillo
346,"By water, wood and hill, by the reed and willow,
           By fire, sun and moon, harken now and hear us!",by water wood and hill by the reed and willow by fire sun and moon harken now and hear us,water wood hill reed willow fire sun moon harken hear us
347,"Come, Tom Bombadil, for our need is near us!",come tom bombadil for our need is near us,come tom bombadil need near us
348,"When they had sung this altogether after him, he clapped them each on the shoulder with a laugh, and taking candles led them back to their bedroom.",when they had sung this altogether after him he clapped them each on the shoulder with a laugh and taking candles led them back to their bedroom,sung altogether clapped shoulder laugh taking candles led back bedroom
349,_,,
