sentence_id,sentence,cleaned_sentence,tokens
255,"Merely to be there was a cure for weariness, fear, and sadness.",merely to be there was a cure for weariness fear and sadness,merely cure weariness fear sadness
256,"As the evening drew on, Frodo woke up again, and he found that he no longer felt in need of rest or sleep, but had a mind for food and drink, and probably for singing and story-telling afterwards.",as the evening drew on frodo woke up again and he found that he no longer felt in need of rest or sleep but had a mind for food and drink and probably for singing and storytelling afterwards,evening drew frodo woke found longer felt need rest sleep mind food drink probably singing storytelling afterwards
257,He got out of bed and discovered that his arm was already nearly as useful again as it ever had been.,he got out of bed and discovered that his arm was already nearly as useful again as it ever had been,got bed discovered arm already nearly useful ever
258,He found laid ready clean garments of green cloth that fitted him excellently.,he found laid ready clean garments of green cloth that fitted him excellently,found laid ready clean garments green cloth fitted excellently
259,Looking in a mirror he was startled to see a much thinner reflection of himself than he remembered: it looked remarkably like the young nephew of Bilbo who used to go tramping with his uncle in the Shire; but the eyes looked out at him thoughtfully.,looking in a mirror he was startled to see a much thinner reflection of himself than he remembered it looked remarkably like the young nephew of bilbo who used to go tramping with his uncle in the shire but the eyes looked out at him thoughtfully,looking mirror startled see much thinner reflection remembered looked remarkably like young nephew bilbo used go tramping uncle shire eyes looked thoughtfully
260,"`Yes, you have seen a thing or two since you last peeped out of a looking-glass,' he said to his reflection.",yes you have seen a thing or two since you last peeped out of a lookingglass he said to his reflection,yes seen thing two since last peeped lookingglass said reflection
261,'But now for a merry meeting!',but now for a merry meeting,merry meeting
262,He stretched out his arms and whistled a tune.,he stretched out his arms and whistled a tune,stretched arms whistled tune
263,"At that moment there was a knock on the door, and Sam came in.",at that moment there was a knock on the door and sam came in,moment knock door sam came
264,"He ran to Frodo and took his left hand, awkwardly and shyly.",he ran to frodo and took his left hand awkwardly and shyly,ran frodo took left hand awkwardly shyly
265,He stroked it gently and then he blushed and turned hastily away.,he stroked it gently and then he blushed and turned hastily away,stroked gently blushed turned hastily away
266,"`Hullo, Sam!'",hullo sam,hullo sam
267,said Frodo.,said frodo,said frodo
268,`It's warm!',its warm,warm
269,said Sam.,said sam,said sam
270,"`Meaning your hand, Mr. Frodo.",meaning your hand mr frodo,meaning hand mr frodo
271,It has felt so cold through the long nights.,it has felt so cold through the long nights,felt cold long nights
272,But glory and trumpets!',but glory and trumpets,glory trumpets
273,"he cried, turning round again with shining eyes and dancing on the floor.",he cried turning round again with shining eyes and dancing on the floor,cried turning round shining eyes dancing floor
274,"'It's fine to see you up and yourself again, sir!",its fine to see you up and yourself again sir,fine see sir
275,"Gandalf asked me to come and see if you were ready to come down, and I thought he was joking.'",gandalf asked me to come and see if you were ready to come down and i thought he was joking,gandalf asked come see ready come thought joking
276,"'I am ready,' said Frodo.",i am ready said frodo,ready said frodo
277,'Let's go and look for the rest of the party!',lets go and look for the rest of the party,lets go look rest party
278,"`I can take you to them, sir,' said Sam.",i can take you to them sir said sam,take sir said sam
279,"`It's a big house this, and very peculiar.",its a big house this and very peculiar,big house peculiar
280,"Always a bit more to discover, and no knowing what you'll find round a corner.",always a bit more to discover and no knowing what youll find round a corner,always bit discover knowing youll find round corner
281,"And Elves, sir!",and elves sir,elves sir
282,"Elves here, and Elves there!",elves here and elves there,elves elves
283,"Some like kings, terrible and splendid; and some as merry as children.",some like kings terrible and splendid and some as merry as children,like kings terrible splendid merry children
284,And the music and the singing-not that I have had the time or the heart for much listening since we got here.,and the music and the singingnot that i have had the time or the heart for much listening since we got here,music singingnot time heart much listening since got
285,But I'm getting to know some of the ways of the place.',but im getting to know some of the ways of the place,im getting know ways place
286,"'I know what you have been doing, Sam,' said Frodo, taking his arm.",i know what you have been doing sam said frodo taking his arm,know sam said frodo taking arm
287,"'But you shall be merry tonight, and listen to your heart's content.",but you shall be merry tonight and listen to your hearts content,shall merry tonight listen hearts content
288,"Come on, guide me round the corners!'",come on guide me round the corners,come guide round corners
289,Sam led him along several passages and down many steps and out into a high garden above the steep bank of the river.,sam led him along several passages and down many steps and out into a high garden above the steep bank of the river,sam led along several passages many steps high garden steep bank river
290,He found his friends sitting in a porch on the side of the house looking east.,he found his friends sitting in a porch on the side of the house looking east,found friends sitting porch side house looking east
291,"Shadows had fallen in the valley below, but there was still a light on the faces of the mountains far above.",shadows had fallen in the valley below but there was still a light on the faces of the mountains far above,shadows fallen valley still light faces mountains far
292,The air was warm.,the air was warm,air warm
293,"The sound of running and falling water was loud, and the evening was filled with a faint scent of trees and flowers, as if summer still lingered in Elrond's gardens.",the sound of running and falling water was loud and the evening was filled with a faint scent of trees and flowers as if summer still lingered in elronds gardens,sound running falling water loud evening filled faint scent trees flowers summer still lingered elronds gardens
294,`Hurray!',hurray,hurray
295,"cried Pippin, springing up.",cried pippin springing up,cried pippin springing
296,`Here is our noble cousin!,here is our noble cousin,noble cousin
297,"Make way for Frodo, Lord of the Ring!'",make way for frodo lord of the ring,make way frodo lord ring
298,'Hush!',hush,hush
299,said Gandalf from the shadows at the back of the porch.,said gandalf from the shadows at the back of the porch,said gandalf shadows back porch
300,`Evil things do not come into this valley; but all the same we should not name them.,evil things do not come into this valley but all the same we should not name them,evil things come valley name
301,"The Lord of the Ring is not Frodo, but the master of the Dark Tower of Mordor, whose power is again stretching out over the world!",the lord of the ring is not frodo but the master of the dark tower of mordor whose power is again stretching out over the world,lord ring frodo master dark tower mordor whose power stretching world
302,We are sitting in a fortress.,we are sitting in a fortress,sitting fortress
303,Outside it is getting dark.',outside it is getting dark,outside getting dark
304,"`Gandalf has been saying many cheerful things like that,' said Pippin.",gandalf has been saying many cheerful things like that said pippin,gandalf saying many cheerful things like said pippin
305,`He thinks I need keeping in order.,he thinks i need keeping in order,thinks need keeping order
306,"But it seems impossible, somehow, to feel gloomy or depressed in this place.",but it seems impossible somehow to feel gloomy or depressed in this place,seems impossible somehow feel gloomy depressed place
307,"I feel I could sing, if I knew the right song for the occasion.'",i feel i could sing if i knew the right song for the occasion,feel could sing knew right song occasion
308,"`I feel like singing myself,' laughed Frodo.",i feel like singing myself laughed frodo,feel like singing laughed frodo
309,`Though at the moment I feel more like eating and drinking!',though at the moment i feel more like eating and drinking,though moment feel like eating drinking
310,"`That will soon be cured,' said Pippin.",that will soon be cured said pippin,soon cured said pippin
311,`You have shown your usual cunning in getting up just in time for a meal.',you have shown your usual cunning in getting up just in time for a meal,shown usual cunning getting time meal
312,`More than meal!,more than meal,meal
313,A feast!',a feast,feast
314,said Merry.,said merry,said merry
315,"`As soon as Gandalf reported that you were recovered, the preparations began.'",as soon as gandalf reported that you were recovered the preparations began,soon gandalf reported recovered preparations began
316,He had hardly finished speaking when they were summoned to the hall by the ringing of many bells.,he had hardly finished speaking when they were summoned to the hall by the ringing of many bells,hardly finished speaking summoned hall ringing many bells
317,"The hall of Elrond's house was filled with folk: Elves for the most part, though there were a few guests of other sorts.",the hall of elronds house was filled with folk elves for the most part though there were a few guests of other sorts,hall elronds house filled folk elves part though guests sorts
318,"Elrond, as was his custom, sat in a great chair at the end of the long table upon the dais; and next to him on the one side sat Glorfindel, on the other side sat Gandalf.",elrond as was his custom sat in a great chair at the end of the long table upon the dais and next to him on the one side sat glorfindel on the other side sat gandalf,elrond custom sat great chair end long table upon dais next one side sat glorfindel side sat gandalf
319,"Frodo looked at them in wonder, for he had never before seen Elrond, of whom so many tales spoke; and as they sat upon his right hand and his left, Glorfindel, and even Gandalf, whom he thought he knew so well, were revealed as lords of dignity and power.",frodo looked at them in wonder for he had never before seen elrond of whom so many tales spoke and as they sat upon his right hand and his left glorfindel and even gandalf whom he thought he knew so well were revealed as lords of dignity and power,frodo looked wonder never seen elrond many tales spoke sat upon right hand left glorfindel even gandalf thought knew well revealed lords dignity power
320,"Gandalf was shorter in stature than the other two; but his long white hair, his sweeping silver beard, and his broad shoulders, made him look like some wise king of ancient legend.",gandalf was shorter in stature than the other two but his long white hair his sweeping silver beard and his broad shoulders made him look like some wise king of ancient legend,gandalf shorter stature two long white hair sweeping silver beard broad shoulders made look like wise king ancient legend
321,In his aged face under great snowy brows his dark eyes were set like coals that could leap suddenly into fire.,in his aged face under great snowy brows his dark eyes were set like coals that could leap suddenly into fire,aged face great snowy brows dark eyes set like coals could leap suddenly fire
322,"Glorfindel was tall and straight; his hair was of shining gold, his face fair and young and fearless and full of joy; his eyes were bright and keen, and his voice like music; on his brow sat wisdom, and in his hand was strength.",glorfindel was tall and straight his hair was of shining gold his face fair and young and fearless and full of joy his eyes were bright and keen and his voice like music on his brow sat wisdom and in his hand was strength,glorfindel tall straight hair shining gold face fair young fearless full joy eyes bright keen voice like music brow sat wisdom hand strength
323,"The face of Elrond was ageless, neither old nor young, though in it was written the memory of many things both glad and sorrowful.",the face of elrond was ageless neither old nor young though in it was written the memory of many things both glad and sorrowful,face elrond ageless neither old young though written memory many things glad sorrowful
324,"His hair was dark as the shadows of twilight, and upon it was set a circlet of silver; his eyes were grey as a clear evening, and in them was a light like the light of stars.",his hair was dark as the shadows of twilight and upon it was set a circlet of silver his eyes were grey as a clear evening and in them was a light like the light of stars,hair dark shadows twilight upon set circlet silver eyes grey clear evening light like light stars
325,"Venerable he seemed as a king crowned with many winters, and yet hale as a tried warrior in the fulness of his strength.",venerable he seemed as a king crowned with many winters and yet hale as a tried warrior in the fulness of his strength,venerable seemed king crowned many winters yet hale tried warrior fulness strength
326,He was the Lord of Rivendell and mighty among both Elves and Men.,he was the lord of rivendell and mighty among both elves and men,lord rivendell mighty among elves men
327,"In the middle of the table, against the woven cloths upon the wall, there was a chair under a canopy, and there sat a lady fair to look upon, and so like was she in form of womanhood to Elrond that Frodo guessed that she was one of his close kindred.",in the middle of the table against the woven cloths upon the wall there was a chair under a canopy and there sat a lady fair to look upon and so like was she in form of womanhood to elrond that frodo guessed that she was one of his close kindred,middle table woven cloths upon wall chair canopy sat lady fair look upon like form womanhood elrond frodo guessed one close kindred
328,Young she was and yet not so.,young she was and yet not so,young yet
329,"The braids of her dark hair were touched by no frost, her white arms and clear face were flawless and smooth, and the light of stars was in her bright eyes, grey as a cloudless night; yet queenly she looked, and thought and knowledge were in her glance, as of one who has known many things that the years bring.",the braids of her dark hair were touched by no frost her white arms and clear face were flawless and smooth and the light of stars was in her bright eyes grey as a cloudless night yet queenly she looked and thought and knowledge were in her glance as of one who has known many things that the years bring,braids dark hair touched frost white arms clear face flawless smooth light stars bright eyes grey cloudless night yet queenly looked thought knowledge glance one known many things years bring
330,"Above her brow her head was covered with a cap of silver lace netted with small gems, glittering white; but her soft grey raiment had no ornament save a girdle of leaves wrought in silver.",above her brow her head was covered with a cap of silver lace netted with small gems glittering white but her soft grey raiment had no ornament save a girdle of leaves wrought in silver,brow head covered cap silver lace netted small gems glittering white soft grey raiment ornament save girdle leaves wrought silver
331,"So it was that Frodo saw her whom few mortals had yet seen; Arwen, daughter of Elrond, in whom it was said that the likeness of Lúthien had come on earth again; and she was called Undómiel, for she was the Evenstar of her people.",so it was that frodo saw her whom few mortals had yet seen arwen daughter of elrond in whom it was said that the likeness of luthien had come on earth again and she was called undomiel for she was the evenstar of her people,frodo saw mortals yet seen arwen daughter elrond said likeness luthien come earth called undomiel evenstar people
332,"Long she had been in the land of her mother's kin, in Lórien beyond the mountains, and was but lately returned to Rivendell to her father's house.",long she had been in the land of her mothers kin in lorien beyond the mountains and was but lately returned to rivendell to her fathers house,long land mothers kin lorien beyond mountains lately returned rivendell fathers house
333,"But her brothers, Elladan and Elrohir, were out upon errantry: for they rode often far afield with the Rangers of the North, forgetting never their mother's torment in the dens of the orcs.",but her brothers elladan and elrohir were out upon errantry for they rode often far afield with the rangers of the north forgetting never their mothers torment in the dens of the orcs,brothers elladan elrohir upon errantry rode often far afield rangers north forgetting never mothers torment dens orcs
334,Such loveliness in living thing Frodo had never seen before nor imagined in his mind; and he was both surprised and abashed to find that he had a seat at Elrond's table among all these folk so high and fair.,such loveliness in living thing frodo had never seen before nor imagined in his mind and he was both surprised and abashed to find that he had a seat at elronds table among all these folk so high and fair,loveliness living thing frodo never seen imagined mind surprised abashed find seat elronds table among folk high fair
335,"Though he had a suitable chair, and was raised upon several cushions, he felt very small, and rather out of place; but that feeling quickly passed.",though he had a suitable chair and was raised upon several cushions he felt very small and rather out of place but that feeling quickly passed,though suitable chair raised upon several cushions felt small rather place feeling quickly passed
336,The feast was merry and the food all that his hunger could desire.,the feast was merry and the food all that his hunger could desire,feast merry food hunger could desire
337,It was some time before he looked about him again or even turned to his neighbours.,it was some time before he looked about him again or even turned to his neighbours,time looked even turned neighbours
338,He looked first for his friends.,he looked first for his friends,looked first friends
339,"Sam had begged to be allowed to wait on his master, but had been told that for this time he was a guest of honour.",sam had begged to be allowed to wait on his master but had been told that for this time he was a guest of honour,sam begged allowed wait master told time guest honour
340,"Frodo could see him now, sitting with Pippin and Merry at the upper end of one of the side-tables close to the dais.",frodo could see him now sitting with pippin and merry at the upper end of one of the sidetables close to the dais,frodo could see sitting pippin merry upper end one sidetables close dais
341,He could see no sign of Strider.,he could see no sign of strider,could see sign strider
342,"Next to Frodo on his right sat a dwarf of important appearance, richly dressed.",next to frodo on his right sat a dwarf of important appearance richly dressed,next frodo right sat dwarf important appearance richly dressed
343,"His beard, very long and forked, was white, nearly as white as the snow-white cloth of his garments.",his beard very long and forked was white nearly as white as the snowwhite cloth of his garments,beard long forked white nearly white snowwhite cloth garments
344,"He wore a silver belt, and round his neck hung a chain of silver and diamonds.",he wore a silver belt and round his neck hung a chain of silver and diamonds,wore silver belt round neck hung chain silver diamonds
345,Frodo stopped eating to look at him.,frodo stopped eating to look at him,frodo stopped eating look
346,'Welcome and well met!',welcome and well met,welcome well met
347,"said the dwarf, turning towards him.",said the dwarf turning towards him,said dwarf turning towards
348,Then he actually rose from his seat and bowed.,then he actually rose from his seat and bowed,actually rose seat bowed
349,"`Glóin at your service,' he said, and bowed still lower.",gloin at your service he said and bowed still lower,gloin service said bowed still lower
350,"'Frodo Baggins at your service and your family's,' said Frodo correctly, rising in surprise and scattering his cushions.",frodo baggins at your service and your familys said frodo correctly rising in surprise and scattering his cushions,frodo baggins service familys said frodo correctly rising surprise scattering cushions
351,"'Am I right in guessing that you are _the_ Glóin, one of the twelve companions of the great Thorin Oakenshield?'",am i right in guessing that you are the gloin one of the twelve companions of the great thorin oakenshield,right guessing gloin one twelve companions great thorin oakenshield
352,"`Quite right,' answered the dwarf, gathering up the cushions and courteously assisting Frodo back into his seat.",quite right answered the dwarf gathering up the cushions and courteously assisting frodo back into his seat,quite right answered dwarf gathering cushions courteously assisting frodo back seat
353,"'And I do not ask, for I have already been told that you are the kinsman and adopted heir of our friend Bilbo the renowned.",and i do not ask for i have already been told that you are the kinsman and adopted heir of our friend bilbo the renowned,ask already told kinsman adopted heir friend bilbo renowned
354,Allow me to congratulate you on your recovery.',allow me to congratulate you on your recovery,allow congratulate recovery
355,"`Thank you very much,' said Frodo.",thank you very much said frodo,thank much said frodo
356,"'You have had some very strange adventures, I hear,' said Glóin.",you have had some very strange adventures i hear said gloin,strange adventures hear said gloin
357,'I wonder greatly what brings _four_ hobbits on so long a journey.,i wonder greatly what brings four hobbits on so long a journey,wonder greatly brings four hobbits long journey
358,Nothing like it has happened since Bilbo came with us.,nothing like it has happened since bilbo came with us,nothing like happened since bilbo came us
359,"But perhaps I should not inquire too closely, since Elrond and Gandalf do not seem disposed to talk of this?'",but perhaps i should not inquire too closely since elrond and gandalf do not seem disposed to talk of this,perhaps inquire closely since elrond gandalf seem disposed talk
360,"'I think we will not speak of it, at least not yet,' said Frodo politely.",i think we will not speak of it at least not yet said frodo politely,think speak least yet said frodo politely
361,He guessed that even in Elrond's house the matter of the Ring was not one for casual talk; and in any case he wished to forget his troubles for a time.,he guessed that even in elronds house the matter of the ring was not one for casual talk and in any case he wished to forget his troubles for a time,guessed even elronds house matter ring one casual talk case wished forget troubles time
362,"'But I am equally curious,' he added, `to learn what brings so important a dwarf so far from the Lonely Mountain.'",but i am equally curious he added to learn what brings so important a dwarf so far from the lonely mountain,equally curious added learn brings important dwarf far lonely mountain
363,Glóin looked at him.,gloin looked at him,gloin looked
364,"'If you have not heard, I think we will not speak yet of that either.",if you have not heard i think we will not speak yet of that either,heard think speak yet either
365,"Master Elrond will summon us all ere long, I believe, and then we shall all hear many things.",master elrond will summon us all ere long i believe and then we shall all hear many things,master elrond summon us ere long believe shall hear many things
366,But there is much else that may be told.',but there is much else that may be told,much else may told
367,"Throughout the rest of the meal they talked together, but Frodo listened more than he spoke; for the news of the Shire, apart from the Ring, seemed small and far-away and unimportant, while Glóin had much to tell of events in the northern regions of Wilderland.",throughout the rest of the meal they talked together but frodo listened more than he spoke for the news of the shire apart from the ring seemed small and faraway and unimportant while gloin had much to tell of events in the northern regions of wilderland,throughout rest meal talked together frodo listened spoke news shire apart ring seemed small faraway unimportant gloin much tell events northern regions wilderland
368,"Frodo learned that Grimbeorn the Old, son of Beorn, was now the lord of many sturdy men, and to their land between the Mountains and Mirkwood neither orc nor wolf dared to go.",frodo learned that grimbeorn the old son of beorn was now the lord of many sturdy men and to their land between the mountains and mirkwood neither orc nor wolf dared to go,frodo learned grimbeorn old son beorn lord many sturdy men land mountains mirkwood neither orc wolf dared go
369,"'lndeed,' said Glóin, `if it were not for the Beornings, the passage from Dale to Rivendell would long ago have become impossible.",lndeed said gloin if it were not for the beornings the passage from dale to rivendell would long ago have become impossible,lndeed said gloin beornings passage dale rivendell would long ago become impossible
370,They are valiant men and keep open the High Pass and the Ford of Carrock.,they are valiant men and keep open the high pass and the ford of carrock,valiant men keep open high pass ford carrock
371,"But their tolls are high,' he added with a shake of his head; `and like Beorn of old they are not over fond of dwarves.",but their tolls are high he added with a shake of his head and like beorn of old they are not over fond of dwarves,tolls high added shake head like beorn old fond dwarves
372,"Still, they are trusty, and that is much in these days.",still they are trusty and that is much in these days,still trusty much days
373,Nowhere are there any men so friendly to us as the Men of Dale.,nowhere are there any men so friendly to us as the men of dale,nowhere men friendly us men dale
374,"They are good folk, the Bardings.",they are good folk the bardings,good folk bardings
375,"The grandson of Bard the Bowman rules them, Brand son of Bain son of Bard.",the grandson of bard the bowman rules them brand son of bain son of bard,grandson bard bowman rules brand son bain son bard
376,"He is a strong king, and his realm now reaches far south and east of Esgaroth.'",he is a strong king and his realm now reaches far south and east of esgaroth,strong king realm reaches far south east esgaroth
377,'And what of your own people?',and what of your own people,people
378,asked Frodo.,asked frodo,asked frodo
379,"`There is much to tell, good and bad,' said Glóin; 'yet it is mostly good: we have so far been fortunate, though we do not escape the shadow of these times.",there is much to tell good and bad said gloin yet it is mostly good we have so far been fortunate though we do not escape the shadow of these times,much tell good bad said gloin yet mostly good far fortunate though escape shadow times
380,"If you really wish to hear of us, I will tell you tidings gladly.",if you really wish to hear of us i will tell you tidings gladly,really wish hear us tell tidings gladly
381,But stop me when you are weary!,but stop me when you are weary,stop weary
382,"Dwarves' tongues run on when speaking of their handiwork, they say.'",dwarves tongues run on when speaking of their handiwork they say,dwarves tongues run speaking handiwork say
383,And with that Glóin embarked on a long account of the doings of the Dwarf-kingdom.,and with that gloin embarked on a long account of the doings of the dwarfkingdom,gloin embarked long account doings dwarfkingdom
384,"He was delighted to have found so polite a listener; for Frodo showed no sign of weariness and made no attempt to change the subject, though actually he soon got rather lost among the strange names of people and places that he had never heard of before.",he was delighted to have found so polite a listener for frodo showed no sign of weariness and made no attempt to change the subject though actually he soon got rather lost among the strange names of people and places that he had never heard of before,delighted found polite listener frodo showed sign weariness made attempt change subject though actually soon got rather lost among strange names people places never heard
385,"He was interested, however, to hear that Dáin was still King under the Mountain, and was now old (having passed his two hundred and fiftieth year), venerable, and fabulously rich.",he was interested however to hear that dain was still king under the mountain and was now old having passed his two hundred and fiftieth year venerable and fabulously rich,interested however hear dain still king mountain old passed two hundred fiftieth year venerable fabulously rich
386,"Of the ten companions who had survived the Battle of Five Armies seven were still with him: Dwalin, Glóin, Dori, Nori, Bifur, Bofur, and Bombur.",of the ten companions who had survived the battle of five armies seven were still with him dwalin gloin dori nori bifur bofur and bombur,ten companions survived battle five armies seven still dwalin gloin dori nori bifur bofur bombur
387,"Bombur was now so fat that he could not move himself from his couch to his chair at table, and it took six young dwarves to lift him.",bombur was now so fat that he could not move himself from his couch to his chair at table and it took six young dwarves to lift him,bombur fat could move couch chair table took six young dwarves lift
388,'And what has become of Balin and Ori and Óin?',and what has become of balin and ori and oin,become balin ori oin
389,asked Frodo.,asked frodo,asked frodo
390,A shadow passed over Glóin's face.,a shadow passed over gloins face,shadow passed gloins face
391,"`We do not know,' he answered.",we do not know he answered,know answered
392,'It is largely on account of Balin that I have come to ask the advice of those that dwell in Rivendell.,it is largely on account of balin that i have come to ask the advice of those that dwell in rivendell,largely account balin come ask advice dwell rivendell
393,But tonight let us speak of merrier things!',but tonight let us speak of merrier things,tonight let us speak merrier things
394,"Glóin began then to talk of the works of his people, telling Frodo about their great labours in Dale and under the Mountain.",gloin began then to talk of the works of his people telling frodo about their great labours in dale and under the mountain,gloin began talk works people telling frodo great labours dale mountain
395,"'We have done well,' he said.",we have done well he said,done well said
396,"`But in metalwork we cannot rival our fathers, many of whose.",but in metalwork we cannot rival our fathers many of whose,metalwork rival fathers many whose
397,secrets are lost.,secrets are lost,secrets lost
398,"We make good armour and keen swords, but we cannot again make mail or blade to match those that were made before the dragon came.",we make good armour and keen swords but we cannot again make mail or blade to match those that were made before the dragon came,make good armour keen swords make mail blade match made dragon came
399,Only in mining and building have we surpassed the old days.,only in mining and building have we surpassed the old days,mining building surpassed old days
400,"You should see the waterways of Dale, Frodo, and the fountains, and the pools!",you should see the waterways of dale frodo and the fountains and the pools,see waterways dale frodo fountains pools
401,You should see the stone-paved roads of many colours!,you should see the stonepaved roads of many colours,see stonepaved roads many colours
402,And the halls and cavernous streets under the earth with arches carved like trees; and the terraces and towers upon the Mountain's sides!,and the halls and cavernous streets under the earth with arches carved like trees and the terraces and towers upon the mountains sides,halls cavernous streets earth arches carved like trees terraces towers upon mountains sides
403,Then you would see that we have not been idle.',then you would see that we have not been idle,would see idle
404,"'I will come and see them, if ever I can,' said Frodo.",i will come and see them if ever i can said frodo,come see ever said frodo
405,'How surprised Bilbo would have been to see all the changes in the Desolation of Smaug!',how surprised bilbo would have been to see all the changes in the desolation of smaug,surprised bilbo would see changes desolation smaug
406,Glóin looked at Frodo and smiled.,gloin looked at frodo and smiled,gloin looked frodo smiled
407,'You were very fond of Bilbo were you not?',you were very fond of bilbo were you not,fond bilbo
408,he asked.,he asked,asked
409,"`Yes,' answered Frodo.",yes answered frodo,yes answered frodo
410,'I would rather see him than all the towers and palaces in the world.',i would rather see him than all the towers and palaces in the world,would rather see towers palaces world
411,At length the feast came to an end.,at length the feast came to an end,length feast came end
412,"Elrond and Arwen rose and went down the hall, and the company followed them in due order.",elrond and arwen rose and went down the hall and the company followed them in due order,elrond arwen rose went hall company followed due order
413,"The doors were thrown open, and they went across a wide passage and through other doors, and came into a further hall.",the doors were thrown open and they went across a wide passage and through other doors and came into a further hall,doors thrown open went across wide passage doors came hall
414,"In it were no tables, but a bright fire was burning in a great hearth between the carven pillars upon either side.",in it were no tables but a bright fire was burning in a great hearth between the carven pillars upon either side,tables bright fire burning great hearth carven pillars upon either side
415,Frodo found himself walking with Gandalf.,frodo found himself walking with gandalf,frodo found walking gandalf
416,`This is the Hall of Fire' said the wizard.,this is the hall of fire said the wizard,hall fire said wizard
417,`Here you will hear many songs and tales-if you can keep awake.,here you will hear many songs and talesif you can keep awake,hear many songs talesif keep awake
418,"But except on high days it usually stands empty and quiet, and people come here who wish for peace, and thought.",but except on high days it usually stands empty and quiet and people come here who wish for peace and thought,except high days usually stands empty quiet people come wish peace thought
419,"There is always a fire here, all the year round, but there is little other light.'",there is always a fire here all the year round but there is little other light,always fire year round little light
420,"As Elrond entered and went towards the seat prepared for him, elvish minstrels began to make sweet music.",as elrond entered and went towards the seat prepared for him elvish minstrels began to make sweet music,elrond entered went towards seat prepared elvish minstrels began make sweet music
421,"Slowly the hall filled, and Frodo looked with delight upon the many fair faces that were gathered together; the golden firelight played upon them and shimmered in their hair.",slowly the hall filled and frodo looked with delight upon the many fair faces that were gathered together the golden firelight played upon them and shimmered in their hair,slowly hall filled frodo looked delight upon many fair faces gathered together golden firelight played upon shimmered hair
422,"Suddenly he noticed, not far from the further end of the fire, a small dark figure seated on a stool with his back propped against a pillar.",suddenly he noticed not far from the further end of the fire a small dark figure seated on a stool with his back propped against a pillar,suddenly noticed far end fire small dark figure seated stool back propped pillar
423,Beside him on the ground was a drinking-cup and some bread.,beside him on the ground was a drinkingcup and some bread,beside ground drinkingcup bread
424,"Frodo wondered whether he was ill (if people were ever ill in Rivendell), and had been unable to come to the feast.",frodo wondered whether he was ill if people were ever ill in rivendell and had been unable to come to the feast,frodo wondered whether ill people ever ill rivendell unable come feast
425,"His head seemed sunk in sleep on his breast, and a fold of his dark cloak was drawn over his face.",his head seemed sunk in sleep on his breast and a fold of his dark cloak was drawn over his face,head seemed sunk sleep breast fold dark cloak drawn face
426,Elrond went forward and stood beside the silent figure.,elrond went forward and stood beside the silent figure,elrond went forward stood beside silent figure
427,'Awake little master.,awake little master,awake little master
428,"he said, with a smile.",he said with a smile,said smile
429,"Then, turning to Frodo, he beckoned to him.",then turning to frodo he beckoned to him,turning frodo beckoned
430,"'Now at last the hour has come that you have wished for, Frodo,' he said.",now at last the hour has come that you have wished for frodo he said,last hour come wished frodo said
431,`Here is a friend that you have long missed.',here is a friend that you have long missed,friend long missed
432,The dark figure raised its head and uncovered its face.,the dark figure raised its head and uncovered its face,dark figure raised head uncovered face
433,`Bilbo!',bilbo,bilbo
434,"cried Frodo with sudden recognition, and he sprang forward.",cried frodo with sudden recognition and he sprang forward,cried frodo sudden recognition sprang forward
435,"`Hullo, Frodo my lad!'",hullo frodo my lad,hullo frodo lad
436,said Bilbo.,said bilbo,said bilbo
437,`So you have got here at last.,so you have got here at last,got last
438,I hoped you would manage it.,i hoped you would manage it,hoped would manage
439,"Well, well!",well well,well well
440,"So all this feasting is in your honour, I hear.",so all this feasting is in your honour i hear,feasting honour hear
441,I hope you enjoyed yourself?',i hope you enjoyed yourself,hope enjoyed
442,'Why weren't you there?',why werent you there,werent
443,cried Frodo.,cried frodo,cried frodo
444,`And why haven't I been allowed to see you before?',and why havent i been allowed to see you before,havent allowed see
445,`Because you were asleep.,because you were asleep,asleep
446,I have seen a good deal of you.,i have seen a good deal of you,seen good deal
447,I have sat by your side with Sam each day.,i have sat by your side with sam each day,sat side sam day
448,But as for the feast` I don't go in for such things much now.,but as for the feast i dont go in for such things much now,feast dont go things much
449,And I had something else to do.',and i had something else to do,something else
450,`What were you doing?',what were you doing,
451,"`Why, sitting and thinking.",why sitting and thinking,sitting thinking
452,"I do a lot of that nowadays, and this is the best place to do it in, as a rule.",i do a lot of that nowadays and this is the best place to do it in as a rule,lot nowadays best place rule
453,"Wake up, indeed!'",wake up indeed,wake indeed
454,"he said, cocking an eye at Elrond.",he said cocking an eye at elrond,said cocking eye elrond
455,There was a bright twinkle in it and no sign of sleepiness that Frodo could see.,there was a bright twinkle in it and no sign of sleepiness that frodo could see,bright twinkle sign sleepiness frodo could see
456,`Wake up!,wake up,wake
457,I was not asleep.,i was not asleep,asleep
458,Master Elrond.,master elrond,master elrond
459,"If you want to know, you have all come out from your feast too soon, and you have disturbed me-in the middle of making up a song.",if you want to know you have all come out from your feast too soon and you have disturbed mein the middle of making up a song,want know come feast soon disturbed mein middle making song
460,"I was stuck over a line or two, and was thinking about them; but now I don't suppose I shall ever get them right.",i was stuck over a line or two and was thinking about them but now i dont suppose i shall ever get them right,stuck line two thinking dont suppose shall ever get right
