sentence_id,sentence,cleaned_sentence,tokens
183,"I told Bilbo often that such rings were better left unused; but he resented it, and soon got angry.",i told bilbo often that such rings were better left unused but he resented it and soon got angry,told bilbo often rings better left unused resented soon got angry
184,There was little else that I could do.,there was little else that i could do,little else could
185,I could not take it from him without doing greater harm; and I had no right to do so anyway.,i could not take it from him without doing greater harm and i had no right to do so anyway,could take without greater harm right anyway
186,I could only watch and wait.,i could only watch and wait,could watch wait
187,"I might perhaps have consulted Saruman the White, but something always held me back.'",i might perhaps have consulted saruman the white but something always held me back,might perhaps consulted saruman white something always held back
188,'Who is he?',who is he,
189,asked Frodo.,asked frodo,asked frodo
190,I have never heard of him before.',i have never heard of him before,never heard
191,"'Maybe not,' answered Gandalf.",maybe not answered gandalf,maybe answered gandalf
192,"'Hobbits are, or were, no concern of his.",hobbits are or were no concern of his,hobbits concern
193,Yet he is great among the Wise.,yet he is great among the wise,yet great among wise
194,He is the chief of my order and the head of the Council.,he is the chief of my order and the head of the council,chief order head council
195,"His knowledge is deep, but his pride has grown with it, and he takes ill any meddling.",his knowledge is deep but his pride has grown with it and he takes ill any meddling,knowledge deep pride grown takes ill meddling
196,"The lore of the Elven-rings, great and small, is his province.",the lore of the elvenrings great and small is his province,lore elvenrings great small province
197,"He has long studied it, seeking the lost secrets of their making; but when the Rings were debated in the Council, all that he would reveal to us of his ring-lore told against my fears.",he has long studied it seeking the lost secrets of their making but when the rings were debated in the council all that he would reveal to us of his ringlore told against my fears,long studied seeking lost secrets making rings debated council would reveal us ringlore told fears
198,So my doubt slept  but uneasily.,so my doubt slept but uneasily,doubt slept uneasily
199,Still I watched and I waited.,still i watched and i waited,still watched waited
200,'And all seemed well with Bilbo.,and all seemed well with bilbo,seemed well bilbo
201,And the years passed.,and the years passed,years passed
202,"Yes, they passed, and they seemed not to touch him.",yes they passed and they seemed not to touch him,yes passed seemed touch
203,He showed no signs of age.,he showed no signs of age,showed signs age
204,The shadow fell on me again.,the shadow fell on me again,shadow fell
205,"But I said to myself: ""After all he comes of a long-lived family on his mother's side.",but i said to myself after all he comes of a longlived family on his mothers side,said comes longlived family mothers side
206,There is time yet.,there is time yet,time yet
207,"Wait!""",wait,wait
208,'And I waited.,and i waited,waited
209,Until that night when he left this house.,until that night when he left this house,night left house
210,He said and did things then that filled me with a fear that no words of Saruman could allay.,he said and did things then that filled me with a fear that no words of saruman could allay,said things filled fear words saruman could allay
211,I knew at last that something dark and deadly was at work.,i knew at last that something dark and deadly was at work,knew last something dark deadly work
212,And I have spent most of the years since then in finding out the truth of it.',and i have spent most of the years since then in finding out the truth of it,spent years since finding truth
213,"'There wasn't any permanent harm done, was there?'",there wasnt any permanent harm done was there,wasnt permanent harm done
214,asked Frodo anxiously.,asked frodo anxiously,asked frodo anxiously
215,"'He would get all right in time, wouldn't he?",he would get all right in time wouldnt he,would get right time wouldnt
216,"Be able to rest in peace, I mean?'",be able to rest in peace i mean,able rest peace mean
217,"'He felt better at once,' said Gandalf.",he felt better at once said gandalf,felt better said gandalf
218,'But there is only one Power in this world that knows all about the Rings and their effects; and as far as I know there is no Power in the world that knows all about hobbits.,but there is only one power in this world that knows all about the rings and their effects and as far as i know there is no power in the world that knows all about hobbits,one power world knows rings effects far know power world knows hobbits
219,"Among the Wise I am the only one that goes in for hobbit-lore: an obscure branch of knowledge, but full of surprises.",among the wise i am the only one that goes in for hobbitlore an obscure branch of knowledge but full of surprises,among wise one goes hobbitlore obscure branch knowledge full surprises
220,"Soft as butter they can be, and yet sometimes as tough as old tree-roots.",soft as butter they can be and yet sometimes as tough as old treeroots,soft butter yet sometimes tough old treeroots
221,I think it likely that some would resist the Rings far longer than most of the Wise would believe.,i think it likely that some would resist the rings far longer than most of the wise would believe,think likely would resist rings far longer wise would believe
222,I don't think you need worry about Bilbo.,i dont think you need worry about bilbo,dont think need worry bilbo
223,"'Of course, he possessed the ring for many years, and used it, so it might take a long while for the influence to wear off  before it was safe for him to see it again, for instance.",of course he possessed the ring for many years and used it so it might take a long while for the influence to wear off before it was safe for him to see it again for instance,course possessed ring many years used might take long influence wear safe see instance
224,"Otherwise, he might live on for years, quite happily: just stop as he was when he parted with it.",otherwise he might live on for years quite happily just stop as he was when he parted with it,otherwise might live years quite happily stop parted
225,For he gave it up in the end of his own accord: an important point.,for he gave it up in the end of his own accord an important point,gave end accord important point
226,"No, I was not troubled about dear Bilbo any more, once he had let the thing go.",no i was not troubled about dear bilbo any more once he had let the thing go,troubled dear bilbo let thing go
227,It is for _you_ that I feel responsible.,it is for you that i feel responsible,feel responsible
228,"'Ever since Bilbo left I have been deeply concerned about you, and about all these charming, absurd, helpless hobbits.",ever since bilbo left i have been deeply concerned about you and about all these charming absurd helpless hobbits,ever since bilbo left deeply concerned charming absurd helpless hobbits
229,"It would be a grievous blow to the world, if the Dark Power overcame the Shire; if all your kind, jolly, stupid Bolgers, Hornblowers, Boffins, Bracegirdles, and the rest, not to mention the ridiculous Bagginses, became enslaved.'",it would be a grievous blow to the world if the dark power overcame the shire if all your kind jolly stupid bolgers hornblowers boffins bracegirdles and the rest not to mention the ridiculous bagginses became enslaved,would grievous blow world dark power overcame shire kind jolly stupid bolgers hornblowers boffins bracegirdles rest mention ridiculous bagginses became enslaved
230,Frodo shuddered.,frodo shuddered,frodo shuddered
231,'But why should we be?',but why should we be,
232,he asked.,he asked,asked
233,'And why should he want such slaves?',and why should he want such slaves,want slaves
234,"'To tell you the truth,' replied Gandalf, 'I believe that hitherto  _hitherto,_mark you  he has entirely overlooked the existence of hobbits.",to tell you the truth replied gandalf i believe that hitherto hithertomark you he has entirely overlooked the existence of hobbits,tell truth replied gandalf believe hitherto hithertomark entirely overlooked existence hobbits
235,You should be thankful.,you should be thankful,thankful
236,But your safety has passed.,but your safety has passed,safety passed
237,He does not need you  he has many more useful servants  but he won't forget you again.,he does not need you he has many more useful servants but he wont forget you again,need many useful servants wont forget
238,And hobbits as miserable slaves would please him far more than hobbits happy and free.,and hobbits as miserable slaves would please him far more than hobbits happy and free,hobbits miserable slaves would please far hobbits happy free
239,There is such a thing as malice and revenge.',there is such a thing as malice and revenge,thing malice revenge
240,'Revenge?',revenge,revenge
241,said Frodo.,said frodo,said frodo
242,'Revenge for what?,revenge for what,revenge
243,"I still don't understand what all this has to do with Bilbo and myself, and our ring.'",i still dont understand what all this has to do with bilbo and myself and our ring,still dont understand bilbo ring
244,"'It has everything to do with it,' said Gandalf.",it has everything to do with it said gandalf,everything said gandalf
245,'You do not know the real peril yet; but you shall.,you do not know the real peril yet but you shall,know real peril yet shall
246,I was not sure of it myself when I was last here; but the time has come to speak.,i was not sure of it myself when i was last here but the time has come to speak,sure last time come speak
247,Give me the ring for a moment.',give me the ring for a moment,give ring moment
248,"Frodo took it from his breeches-pocket, where it was clasped to a chain that hung from his belt.",frodo took it from his breechespocket where it was clasped to a chain that hung from his belt,frodo took breechespocket clasped chain hung belt
249,He unfastened it and handed it slowly to the wizard.,he unfastened it and handed it slowly to the wizard,unfastened handed slowly wizard
250,"It felt suddenly very heavy, as if either it or Frodo himself was in some way reluctant for Gandalf to touch it.",it felt suddenly very heavy as if either it or frodo himself was in some way reluctant for gandalf to touch it,felt suddenly heavy either frodo way reluctant gandalf touch
251,Gandalf held it up.,gandalf held it up,gandalf held
252,It looked to be made of pure and solid gold.,it looked to be made of pure and solid gold,looked made pure solid gold
253,'Can you see any markings on it?',can you see any markings on it,see markings
254,he asked.,he asked,asked
255,"'No,' said Frodo.",no said frodo,said frodo
256,'There are none.,there are none,none
257,"It is quite plain, and it never shows a scratch or sign of wear.'",it is quite plain and it never shows a scratch or sign of wear,quite plain never shows scratch sign wear
258,"'Well then, look!'",well then look,well look
259,To Frodo's astonishment and distress the wizard threw it suddenly into the middle of a glowing corner of the fire.,to frodos astonishment and distress the wizard threw it suddenly into the middle of a glowing corner of the fire,frodos astonishment distress wizard threw suddenly middle glowing corner fire
260,Frodo gave a cry and groped for the tongs; but Gandalf held him back.,frodo gave a cry and groped for the tongs but gandalf held him back,frodo gave cry groped tongs gandalf held back
261,'Wait!',wait,wait
262,"he said in a commanding voice, giving Frodo a quick look from under his bristling brows.",he said in a commanding voice giving frodo a quick look from under his bristling brows,said commanding voice giving frodo quick look bristling brows
263,No apparent change came over the ring.,no apparent change came over the ring,apparent change came ring
264,"After a while Gandalf got up, closed the shutters outside the window, and drew the curtains.",after a while gandalf got up closed the shutters outside the window and drew the curtains,gandalf got closed shutters outside window drew curtains
265,"The room became dark and silent, though the clack of Sam's shears, now nearer to the windows, could still be heard faintly from the garden.",the room became dark and silent though the clack of sams shears now nearer to the windows could still be heard faintly from the garden,room became dark silent though clack sams shears nearer windows could still heard faintly garden
266,"For a moment the wizard stood looking at the fire; then he stooped and removed the ring to the hearth with the tongs, and at once picked it up.",for a moment the wizard stood looking at the fire then he stooped and removed the ring to the hearth with the tongs and at once picked it up,moment wizard stood looking fire stooped removed ring hearth tongs picked
267,Frodo gasped.,frodo gasped,frodo gasped
268,"It is quite cool,' said Gandalf.",it is quite cool said gandalf,quite cool said gandalf
269,'Take it!',take it,take
270,Frodo received it on his shrinking palm: it seemed to have become thicker and heavier than ever.,frodo received it on his shrinking palm it seemed to have become thicker and heavier than ever,frodo received shrinking palm seemed become thicker heavier ever
271,'Hold it up!',hold it up,hold
272,said Gandalf.,said gandalf,said gandalf
273,'And look closely!',and look closely,look closely
274,"As Frodo did so, he now saw fine lines, finer than the finest pen-strokes, running along the ring, outside and inside: lines of fire that seemed to form the letters of a flowing script.",as frodo did so he now saw fine lines finer than the finest penstrokes running along the ring outside and inside lines of fire that seemed to form the letters of a flowing script,frodo saw fine lines finer finest penstrokes running along ring outside inside lines fire seemed form letters flowing script
275,"They shone piercingly bright, and yet remote, as if out of a great depth.",they shone piercingly bright and yet remote as if out of a great depth,shone piercingly bright yet remote great depth
276,"'I cannot read the fiery letters,' said Frodo in a quavering voice.",i cannot read the fiery letters said frodo in a quavering voice,read fiery letters said frodo quavering voice
277,"'No,' said Gandalf, 'but I can.",no said gandalf but i can,said gandalf
278,"The letters are Elvish, of an ancient mode, but the language is that of Mordor, which I will not utter here.",the letters are elvish of an ancient mode but the language is that of mordor which i will not utter here,letters elvish ancient mode language mordor utter
279,"But this in the Common Tongue is what is said, close enough:

          _One Ring to rule them all, One Ring to find them,
           One Ring to bring them all and in the darkness bind them._

     It is only two lines of a verse long known in Elven-lore:

          _Three Rings for the Elven-kings under the sky,
            Seven for the Dwarf-lords in their halls of stone,
           Nine for Mortal Men doomed to die,
            One for the Dark Lord on his dark throne
           In the Land of Mordor where the Shadows lie.",but this in the common tongue is what is said close enough one ring to rule them all one ring to find them one ring to bring them all and in the darkness bind them it is only two lines of a verse long known in elvenlore three rings for the elvenkings under the sky seven for the dwarflords in their halls of stone nine for mortal men doomed to die one for the dark lord on his dark throne in the land of mordor where the shadows lie,common tongue said close enough one ring rule one ring find one ring bring darkness bind two lines verse long known elvenlore three rings elvenkings sky seven dwarflords halls stone nine mortal men doomed die one dark lord dark throne land mordor shadows lie
280,One Ring to rule them all.,one ring to rule them all,one ring rule
281,"One Ring to find them,
            One Ring to bring them all and in the darkness bind them
           In the Land of Mordor where the Shadows lie.",one ring to find them one ring to bring them all and in the darkness bind them in the land of mordor where the shadows lie,one ring find one ring bring darkness bind land mordor shadows lie
282,"'_

     He paused, and then said slowly in a deep voice: 'This is the Master-ring, the One Ring to rule them all.",he paused and then said slowly in a deep voice this is the masterring the one ring to rule them all,paused said slowly deep voice masterring one ring rule
283,"This is the One Ring that he lost many ages ago, to the great weakening of his power.",this is the one ring that he lost many ages ago to the great weakening of his power,one ring lost many ages ago great weakening power
284,He greatly desires it  but he must _not_ get it.',he greatly desires it but he must not get it,greatly desires must get
285,Frodo sat silent and motionless.,frodo sat silent and motionless,frodo sat silent motionless
286,"Fear seemed to stretch out a vast hand, like a dark cloud rising in the East and looming up to engulf him.",fear seemed to stretch out a vast hand like a dark cloud rising in the east and looming up to engulf him,fear seemed stretch vast hand like dark cloud rising east looming engulf
287,'This ring!',this ring,ring
288,he stammered.,he stammered,stammered
289,"'How, how on earth did it come to me?'",how how on earth did it come to me,earth come
290,'Ah!',ah,ah
291,said Gandalf.,said gandalf,said gandalf
292,'That is a very long story.,that is a very long story,long story
293,"The beginnings lie back in the Black Years, which only the lore-masters now remember.",the beginnings lie back in the black years which only the loremasters now remember,beginnings lie back black years loremasters remember
294,"If I were to tell you all that tale, we should still be sitting here when Spring had passed into Winter.",if i were to tell you all that tale we should still be sitting here when spring had passed into winter,tell tale still sitting spring passed winter
295,"'But last night I told you of Sauron the Great, the Dark Lord.",but last night i told you of sauron the great the dark lord,last night told sauron great dark lord
296,The rumours that you have heard are true: he has indeed arisen again and left his hold in Mirkwood and returned to his ancient fastness in the Dark Tower of Mordor.,the rumours that you have heard are true he has indeed arisen again and left his hold in mirkwood and returned to his ancient fastness in the dark tower of mordor,rumours heard true indeed arisen left hold mirkwood returned ancient fastness dark tower mordor
297,"That name even you hobbits have heard of, like a shadow on the borders of old stories.",that name even you hobbits have heard of like a shadow on the borders of old stories,name even hobbits heard like shadow borders old stories
298,"Always after a defeat and a respite, the Shadow takes another shape and grows again.'",always after a defeat and a respite the shadow takes another shape and grows again,always defeat respite shadow takes another shape grows
299,"'I wish it need not have happened in my time,' said Frodo.",i wish it need not have happened in my time said frodo,wish need happened time said frodo
300,"'So do I,' said Gandalf, 'and so do all who live to see such times.",so do i said gandalf and so do all who live to see such times,said gandalf live see times
301,But that is not for them to decide.,but that is not for them to decide,decide
302,"All we have to decide is what to do with the time that is given, us.",all we have to decide is what to do with the time that is given us,decide time given us
303,"And already, Frodo, our time is beginning to look black.",and already frodo our time is beginning to look black,already frodo time beginning look black
304,The Enemy is fast becoming very strong.,the enemy is fast becoming very strong,enemy fast becoming strong
305,"His plans are far from ripe, I think, but they are ripening.",his plans are far from ripe i think but they are ripening,plans far ripe think ripening
306,We shall be hard put to it.,we shall be hard put to it,shall hard put
307,"We should be very hard put to it, even if it were not for this dreadful chance.",we should be very hard put to it even if it were not for this dreadful chance,hard put even dreadful chance
308,"'The Enemy still lacks one thing to give him strength and knowledge to beat down all resistance, break the last defences, and cover all the lands in a second darkness.",the enemy still lacks one thing to give him strength and knowledge to beat down all resistance break the last defences and cover all the lands in a second darkness,enemy still lacks one thing give strength knowledge beat resistance break last defences cover lands second darkness
309,He lacks the One Ring.,he lacks the one ring,lacks one ring
310,"'The Three, fairest of all, the Elf-lords hid from him, and his hand never touched them or sullied them.",the three fairest of all the elflords hid from him and his hand never touched them or sullied them,three fairest elflords hid hand never touched sullied
311,"Seven the Dwarf-kings possessed, but three he has recovered, and the others the dragons have consumed.",seven the dwarfkings possessed but three he has recovered and the others the dragons have consumed,seven dwarfkings possessed three recovered others dragons consumed
312,"Nine he gave to Mortal Men, proud and great, and so ensnared them.",nine he gave to mortal men proud and great and so ensnared them,nine gave mortal men proud great ensnared
313,"Long ago they fell under the dominion of the One, and they became Ringwraiths, shadows under his great Shadow, his most terrible servants.",long ago they fell under the dominion of the one and they became ringwraiths shadows under his great shadow his most terrible servants,long ago fell dominion one became ringwraiths shadows great shadow terrible servants
314,Long ago.,long ago,long ago
315,It is many a year since the Nine walked abroad.,it is many a year since the nine walked abroad,many year since nine walked abroad
316,Yet who knows?,yet who knows,yet knows
317,"As the Shadow grows once more, they too may walk again.",as the shadow grows once more they too may walk again,shadow grows may walk
318,But come!,but come,come
319,We will not speak of such things even in the morning of the Shire.,we will not speak of such things even in the morning of the shire,speak things even morning shire
320,"'So it is now: the Nine he has gathered to himself; the Seven also, or else they are destroyed.",so it is now the nine he has gathered to himself the seven also or else they are destroyed,nine gathered seven also else destroyed
321,The Three are hidden still.,the three are hidden still,three hidden still
322,But that no longer troubles him.,but that no longer troubles him,longer troubles
323,"He only needs the One; for he made that Ring himself, it is his, and he let a great part of his own former power pass into it, so that he could rule all the others.",he only needs the one for he made that ring himself it is his and he let a great part of his own former power pass into it so that he could rule all the others,needs one made ring let great part former power pass could rule others
324,"If he recovers it, then he will command them all again, wherever they be, even the Three, and all that has been wrought with them will be laid bare, and he will be stronger than ever.",if he recovers it then he will command them all again wherever they be even the three and all that has been wrought with them will be laid bare and he will be stronger than ever,recovers command wherever even three wrought laid bare stronger ever
325,"'And this is the dreadful chance, Frodo.",and this is the dreadful chance frodo,dreadful chance frodo
326,"He believed that the One had perished; that the Elves had destroyed it, as should have been done.",he believed that the one had perished that the elves had destroyed it as should have been done,believed one perished elves destroyed done
327,"But he knows now that it has _not_ perished, that it has been found.",but he knows now that it has not perished that it has been found,knows perished found
328,"So he is seeking it, seeking it, and all his thought is bent on it.",so he is seeking it seeking it and all his thought is bent on it,seeking seeking thought bent
329,It is his great hope and our great fear.',it is his great hope and our great fear,great hope great fear
330,"'Why, why wasn't it destroyed?'",why why wasnt it destroyed,wasnt destroyed
331,cried Frodo.,cried frodo,cried frodo
332,"'And how did the Enemy ever come to lose it, if he was so strong, and it was so precious to him?'",and how did the enemy ever come to lose it if he was so strong and it was so precious to him,enemy ever come lose strong precious
333,"He clutched the Ring in his hand, as if he saw already dark fingers stretching out to seize it.",he clutched the ring in his hand as if he saw already dark fingers stretching out to seize it,clutched ring hand saw already dark fingers stretching seize
334,"'It was taken from him,' said Gandalf.",it was taken from him said gandalf,taken said gandalf
335,'The strength of the Elves to resist him was greater long ago; and not all Men were estranged from them.,the strength of the elves to resist him was greater long ago and not all men were estranged from them,strength elves resist greater long ago men estranged
336,The Men of Westernesse came to their aid.,the men of westernesse came to their aid,men westernesse came aid
337,"That is a chapter of ancient history which it might be good to recall; for there was sorrow then too, and gathering dark, but great valour, and great deeds that were not wholly vain.",that is a chapter of ancient history which it might be good to recall for there was sorrow then too and gathering dark but great valour and great deeds that were not wholly vain,chapter ancient history might good recall sorrow gathering dark great valour great deeds wholly vain
338,"One day, perhaps, I will tell you all the tale, or you shall hear it told in full by one who knows it best.",one day perhaps i will tell you all the tale or you shall hear it told in full by one who knows it best,one day perhaps tell tale shall hear told full one knows best
339,"'But for the moment, since most of all you need to know how this thing came to you, and that will be tale enough, this is all that I will say.",but for the moment since most of all you need to know how this thing came to you and that will be tale enough this is all that i will say,moment since need know thing came tale enough say
340,"It was Gil-galad, Elven-king and Elendil of Westernesse who overthrew Sauron, though they themselves perished in the deed; and Isildur Elendil's son cut the Ring from Sauron's hand and took it for his own.",it was gilgalad elvenking and elendil of westernesse who overthrew sauron though they themselves perished in the deed and isildur elendils son cut the ring from saurons hand and took it for his own,gilgalad elvenking elendil westernesse overthrew sauron though perished deed isildur elendils son cut ring saurons hand took
341,"Then Sauron was vanquished and his spirit fled and was hidden for long years, until his shadow took shape again in Mirkwood.",then sauron was vanquished and his spirit fled and was hidden for long years until his shadow took shape again in mirkwood,sauron vanquished spirit fled hidden long years shadow took shape mirkwood
342,'But the Ring was lost.,but the ring was lost,ring lost
343,"It fell into the Great River, Anduin, and vanished.",it fell into the great river anduin and vanished,fell great river anduin vanished
344,"For Isildur was marching north along the east banks of the River, and near the Gladden Fields he was waylaid by the Orcs of the Mountains, and almost all his folk were slain.",for isildur was marching north along the east banks of the river and near the gladden fields he was waylaid by the orcs of the mountains and almost all his folk were slain,isildur marching north along east banks river near gladden fields waylaid orcs mountains almost folk slain
345,"He leaped into the waters, but the Ring slipped from his finger as he swam, and then the Orcs saw him and killed him with arrows.'",he leaped into the waters but the ring slipped from his finger as he swam and then the orcs saw him and killed him with arrows,leaped waters ring slipped finger swam orcs saw killed arrows
346,Gandalf paused.,gandalf paused,gandalf paused
347,"'And there in the dark pools amid the Gladden Fields,' he said, 'the Ring passed out of knowledge and legend; and even so much of its history is known now only to a few, and the Council of the Wise could discover no more.",and there in the dark pools amid the gladden fields he said the ring passed out of knowledge and legend and even so much of its history is known now only to a few and the council of the wise could discover no more,dark pools amid gladden fields said ring passed knowledge legend even much history known council wise could discover
348,"But at last I can carry on the story, I think.",but at last i can carry on the story i think,last carry story think
349,"'Long after, but still very long ago, there lived by the banks of the Great River on the edge of Wilderland a clever-handed and quiet-footed little people.",long after but still very long ago there lived by the banks of the great river on the edge of wilderland a cleverhanded and quietfooted little people,long still long ago lived banks great river edge wilderland cleverhanded quietfooted little people
350,"I guess they were of hobbit-kind; akin to the fathers of the fathers of the Stoors, for they loved the River, and often swam in it, or made little boats of reeds.",i guess they were of hobbitkind akin to the fathers of the fathers of the stoors for they loved the river and often swam in it or made little boats of reeds,guess hobbitkind akin fathers fathers stoors loved river often swam made little boats reeds
351,"There was among them a family of high repute, for it was large and wealthier than most, and it was ruled by a grandmother of the folk, stern and wise in old lore, such as they had.",there was among them a family of high repute for it was large and wealthier than most and it was ruled by a grandmother of the folk stern and wise in old lore such as they had,among family high repute large wealthier ruled grandmother folk stern wise old lore
352,The most inquisitive and curious-minded of that family was called Sméagol.,the most inquisitive and curiousminded of that family was called smeagol,inquisitive curiousminded family called smeagol
353,"He was interested in roots and beginnings; he dived into deep pools; he burrowed under trees and growing plants; he tunnelled into green mounds; and he ceased to look up at the hill-tops, or the leaves on trees, or the flowers opening in the air: his head and his eyes were downward.",he was interested in roots and beginnings he dived into deep pools he burrowed under trees and growing plants he tunnelled into green mounds and he ceased to look up at the hilltops or the leaves on trees or the flowers opening in the air his head and his eyes were downward,interested roots beginnings dived deep pools burrowed trees growing plants tunnelled green mounds ceased look hilltops leaves trees flowers opening air head eyes downward
354,"'He had a friend called Déagol, of similar sort, sharper-eyed but not so quick and strong.",he had a friend called deagol of similar sort sharpereyed but not so quick and strong,friend called deagol similar sort sharpereyed quick strong
355,"On a time they took a boat and went down to the Gladden Fields, where there were great beds of iris and flowering reeds.",on a time they took a boat and went down to the gladden fields where there were great beds of iris and flowering reeds,time took boat went gladden fields great beds iris flowering reeds
356,There Sméagol got out and went nosing about the banks but Deal sat in the boat and fished.,there smeagol got out and went nosing about the banks but deal sat in the boat and fished,smeagol got went nosing banks deal sat boat fished
357,"Suddenly a great fish took his hook, and before he knew where he was, he was dragged out and down into the water, to the bottom.",suddenly a great fish took his hook and before he knew where he was he was dragged out and down into the water to the bottom,suddenly great fish took hook knew dragged water bottom
358,"Then he let go of his line, for he thought he saw something shining in the river-bed; and holding his breath he grabbed at it.",then he let go of his line for he thought he saw something shining in the riverbed and holding his breath he grabbed at it,let go line thought saw something shining riverbed holding breath grabbed
359,"'Then up he came spluttering, with weeds in his hair and a handful of mud; and he swam to the bank.",then up he came spluttering with weeds in his hair and a handful of mud and he swam to the bank,came spluttering weeds hair handful mud swam bank
360,And behold!,and behold,behold
361,"when he washed the mud away, there in his hand lay a beautiful golden ring; and it shone and glittered in the sun, so that his heart was glad.",when he washed the mud away there in his hand lay a beautiful golden ring and it shone and glittered in the sun so that his heart was glad,washed mud away hand lay beautiful golden ring shone glittered sun heart glad
362,"But Sméagol had been watching him from behind a tree, and as Deal gloated over the ring, Sméagol came softly up behind.",but smeagol had been watching him from behind a tree and as deal gloated over the ring smeagol came softly up behind,smeagol watching behind tree deal gloated ring smeagol came softly behind
363,"'""Give us that, Deal, my love,"" said Sméagol, over his friend's shoulder.",give us that deal my love said smeagol over his friends shoulder,give us deal love said smeagol friends shoulder
364,"'""Why?""",why,
365,"said Deal.
     '",said deal,said deal
366,"""Because it's my birthday, my love, and I wants it,"" said Sméagol.",because its my birthday my love and i wants it said smeagol,birthday love wants said smeagol
367,"'""I don't care,"" said Deal.",i dont care said deal,dont care said deal
368,"""I have given you a present already, more than I could afford.",i have given you a present already more than i could afford,given present already could afford
369,"I found this, and I'm going to keep it.""",i found this and im going to keep it,found im going keep
370,"' ""Oh, are you indeed, my love,"" said Sméagol; and he caught Deal by the throat and strangled him, because the gold looked so bright and beautiful.",oh are you indeed my love said smeagol and he caught deal by the throat and strangled him because the gold looked so bright and beautiful,oh indeed love said smeagol caught deal throat strangled gold looked bright beautiful
371,Then he put the ring on his finger.,then he put the ring on his finger,put ring finger
372,"'No one ever found out what had become of Deal; he was murdered far from home, and his body was cunningly hidden.",no one ever found out what had become of deal he was murdered far from home and his body was cunningly hidden,one ever found become deal murdered far home body cunningly hidden
373,"But Sméagol returned alone; and he found that none of his family could see him, when he was wearing the ring.",but smeagol returned alone and he found that none of his family could see him when he was wearing the ring,smeagol returned alone found none family could see wearing ring
374,"He was very pleased with his discovery and he concealed it; and he used it to find out secrets, and he put his knowledge to crooked and malicious uses.",he was very pleased with his discovery and he concealed it and he used it to find out secrets and he put his knowledge to crooked and malicious uses,pleased discovery concealed used find secrets put knowledge crooked malicious uses
375,He became sharp-eyed and keen-eared for all that was hurtful.,he became sharpeyed and keeneared for all that was hurtful,became sharpeyed keeneared hurtful
376,The ring had given him power according to his stature.,the ring had given him power according to his stature,ring given power according stature
377,It is not to be wondered at that he became very unpopular and was shunned (when visible) by all his relations.,it is not to be wondered at that he became very unpopular and was shunned when visible by all his relations,wondered became unpopular shunned visible relations
378,"They kicked him, and he bit their feet.",they kicked him and he bit their feet,kicked bit feet
379,"He took to thieving, and going about muttering to himself, and gurgling in his throat.",he took to thieving and going about muttering to himself and gurgling in his throat,took thieving going muttering gurgling throat
380,"So they called him _Gollum,_ and cursed him, and told him to go far away; and his grandmother, desiring peace, expelled him from the family and turned him out of her hole.",so they called him gollum and cursed him and told him to go far away and his grandmother desiring peace expelled him from the family and turned him out of her hole,called gollum cursed told go far away grandmother desiring peace expelled family turned hole
381,"'He wandered in loneliness, weeping a little for the hardness of the world, and he journeyed up the River, till he came to a stream that flowed down from the mountains, and he went that way.",he wandered in loneliness weeping a little for the hardness of the world and he journeyed up the river till he came to a stream that flowed down from the mountains and he went that way,wandered loneliness weeping little hardness world journeyed river till came stream flowed mountains went way
382,He caught fish in deep pools with invisible fingers and ate them raw.,he caught fish in deep pools with invisible fingers and ate them raw,caught fish deep pools invisible fingers ate raw
383,"One day it was very hot, and as he was bending over a pool, he felt a burning on the back of his head) and a dazzling light from the water pained his wet eyes.",one day it was very hot and as he was bending over a pool he felt a burning on the back of his head and a dazzling light from the water pained his wet eyes,one day hot bending pool felt burning back head dazzling light water pained wet eyes
384,"He wondered at it, for he had almost forgotten about the Sun.",he wondered at it for he had almost forgotten about the sun,wondered almost forgotten sun
385,Then for the last time he looked up and shook his fist at her.,then for the last time he looked up and shook his fist at her,last time looked shook fist
386,"'But as he lowered his eyes, he saw far above the tops of the Misty Mountains, out of which the stream came.",but as he lowered his eyes he saw far above the tops of the misty mountains out of which the stream came,lowered eyes saw far tops misty mountains stream came
387,"And he thought suddenly: ""It would be cool and shady under those mountains.",and he thought suddenly it would be cool and shady under those mountains,thought suddenly would cool shady mountains
388,The Sun could not watch me there.,the sun could not watch me there,sun could watch
389,"The roots of those mountains must be roots indeed; there must be great secrets buried there which have not been discovered since the beginning.""",the roots of those mountains must be roots indeed there must be great secrets buried there which have not been discovered since the beginning,roots mountains must roots indeed must great secrets buried discovered since beginning
390,"'So he journeyed by night up into the highlands, and he found a little cave out of which the dark stream ran; and he wormed his way like a maggot into the heart of the hills, and vanished out of all knowledge.",so he journeyed by night up into the highlands and he found a little cave out of which the dark stream ran and he wormed his way like a maggot into the heart of the hills and vanished out of all knowledge,journeyed night highlands found little cave dark stream ran wormed way like maggot heart hills vanished knowledge
391,"The Ring went into the shadows with him, and even the maker, when his power had begun to grow again, could learn nothing of it.'",the ring went into the shadows with him and even the maker when his power had begun to grow again could learn nothing of it,ring went shadows even maker power begun grow could learn nothing
392,'Gollum!',gollum,gollum
393,cried Frodo.,cried frodo,cried frodo
394,'Gollum?,gollum,gollum
395,Do you mean that this is the very Gollum-creature that Bilbo met?,do you mean that this is the very gollumcreature that bilbo met,mean gollumcreature bilbo met
396,How loathsome!',how loathsome,loathsome
