sentence_id,sentence
485,"Pippin, Merry, and Sam were by that time nearly asleep on their stumbling legs; and even Strider seemed by the sag of his shoulders to be weary."
486,Frodo sat upon the horse in a dark dream.
487,"They cast themselves down in the heather a few yards from the road-side, and fell asleep immediately."
488,"They seemed hardly to have closed their eyes when Glorfindel, who had set himself to watch while they slept, awoke them again."
489,"The sun had now climbed far into the morning, and the clouds and mists of the night were gone."
490,'Drink this!'
491,"said Glorfindel to them, pouring for each in turn a little liquor from his silver-studded flask of leather."
492,"It was clear as spring water and had no taste, and it did not feel either cool or warm in the mouth; but strength and vigour seemed to flow into all their limbs as they drank it."
493,Eaten after that draught the stale bread and dried fruit (which was now all that they had left) seemed to satisfy their hunger better than many a good breakfast in the Shire had done.
494,They had rested rather less than five hours when they took to the Road again.
495,"Glorfindel still urged them on, and only allowed two brief halts during the day's march."
496,"In this way they covered almost twenty miles before nightfall, and came to a point where the Road bent right and ran down towards the bottom of the valley, now making straight for the Bruinen."
497,"So far there had been no sign or sound of pursuit that the hobbits could see or hear; but often Glorfindel would halt and listen for a moment, if they lagged behind, and a look of anxiety clouded his face."
498,Once or twice he spoke to Strider in the elf-tongue.
499,"But however anxious their guides might be, it was plain that the hobbits could go no further that night."
500,"They were stumbling along dizzy with weariness, and unable to think of anything but their feet and legs."
501,"Frodo's pain had redoubled, and during the day things about him faded to shadows of ghostly grey."
502,"He almost welcomed the coming of night, for then the world seemed less pale and empty."
503,"The hobbits were still weary, when they set out again early next morning."
504,"There were many miles yet to go between them and the Ford, and they hobbled forward at the best pace they could manage."
505,"'Our peril will be greatest just ere we reach the river,' said Glorfindel; 'for my heart warns me that the pursuit is now swift behind us, and other danger may be waiting by the Ford.'"
506,"The Road was still running steadily downhill, and there was now in places much grass at either side, in which the hobbits walked when they could, to ease their tired feet."
507,"In the late afternoon they came to a place where the Road went suddenly under the dark shadow of tall pine-trees, and then plunged into a deep cutting with steep moist walls of red stone."
508,Echoes ran along as they hurried forward; and there seemed to be a sound of many footfalls following their own.
509,"All at once, as if through a gate of light, the Road ran out again from the end of the tunnel into the open."
510,"There at the bottom of a sharp incline they saw before them a long flat mile, and beyond that the Ford of Rivendell."
511,"On the further side was a steep brown bank, threaded by a winding path; and behind that the tall mountains climbed, shoulder above shoulder, and peak beyond peak, into the fading sky."
512,There was still an echo as of following feet in the cutting behind them; a rushing noise as if a wind were rising and pouring through the branches of the pines.
513,"One moment Glorfindel turned and listened, then he sprang forward with a loud cry."
514,'Fly!'
515,he called.
516,'Fly!
517,The enemy is upon us!'
518,The white horse leaped forward.
519,The hobbits ran down the slope.
520,Glorfindel and Strider followed as rear-guard.
521,"They were only half way across the flat, when suddenly there was a noise of horses galloping."
522,Out of the gate in the trees that they had just left rode a Black Rider.
523,"He reined his horse in, and halted, swaying in his saddle."
524,"Another followed him, and then another; then again two more."
525,'Ride forward!
526,Ride!'
527,cried Glorfindel to Frodo.
528,"He did not obey at once, for a strange reluctance seized him."
529,"Checking the horse to a walk, he turned and looked back."
530,"The Riders seemed to sit upon their great steeds like threatening statues upon a hill, dark and solid, while all the woods and land about them receded as if into a mist."
531,Suddenly he knew in his heart that they were silently commanding him to wait.
532,Then at once fear and hatred awoke in him.
533,"His hand left the bridle and gripped the hilt of his sword, and with a red flash he drew it."
534,'Ride on!
535,Ride on!'
536,"cried Glorfindel, and then loud and clear he called to the horse in the elf-tongue: _noro lim, noro lim, Asfaloth!_
     At once the white horse sprang away and sped like the wind along the last lap of the Road."
537,"At the same moment the black horses leaped down the hill in pursuit, and from the Riders came a terrible cry, such as Frodo had heard filling the woods with horror in the Eastfarthing far away."
538,It was answered; and to the dismay of Frodo and his friends out from the trees and rocks away on the left four other Riders came flying.
539,Two rode towards Frodo: two galloped madly towards the Ford to cut off his escape.
540,"They seemed to him to run like the wind and to grow swiftly larger and darker, as their courses converged with his."
541,Frodo looked back for a moment over his shoulder.
542,He could no longer see his friends.
543,The Riders behind were falling back: even their great steeds were no match in speed for the white elf-horse of Glorfindel.
544,"He looked forward again, and hope faded."
545,There seemed no chance of reaching the Ford before he was cut off by the others that had lain in ambush.
546,"He could see them clearly now: they appeared to have cast aside their hoods and black cloaks, and they were robed in white and grey."
547,Swords were naked in their pale hands; helms were on their heads.
548,"Their cold eyes glittered, and they called to him with fell voices."
549,Fear now filled all Frodo's mind.
550,He thought no longer of his sword.
551,No cry came from him.
552,He shut his eyes and clung to the horse's mane.
553,"The wind whistled in his ears, and the bells upon the harness rang wild and shrill."
554,"A breath of deadly cold pierced him like a spear, as with a last spurt, like a flash of white fire, the elf-horse speeding as if on wings, passed right before the face of the foremost Rider."
555,Frodo heard the splash of water.
556,It foamed about his feet.
557,He felt the quick heave and surge as the horse left the river and struggled up the stony path.
558,He was climbing the steep bank.
559,He was across the Ford.
560,But the pursuers were close behind.
561,At the top of the bank the horse halted and turned about neighing fiercely.
562,"There were Nine Riders at the water's edge below, and Frodo's spirit quailed before the threat of their uplifted faces."
563,"He knew of nothing that would prevent them from crossing as easily as he had done; and he felt that it was useless to try to escape over the long uncertain path from the Ford to the edge of Rivendell, if once the Riders crossed."
564,In any case he felt that he was commanded urgently to halt.
565,"Hatred again stirred in him, but he had no longer the strength to refuse."
566,Suddenly the foremost Rider spurred his horse forward.
567,It checked at the water and reared up.
568,With a great effort Frodo sat upright and brandished his sword.
569,'Go back!'
570,he cried.
571,"'Go back to the Land of Mordor, and follow me no more! '"
572,His voice sounded thin and shrill in his own ears.
573,"The Riders halted, but Frodo had not the power of Bombadil."
574,His enemies laughed at him with a harsh and chilling laughter.
575,'Come back!
576,Come back!'
577,they called.
578,'To Mordor we will take you!'
579,'Go back!'
580,he whispered.
581,'The Ring!
582,The Ring!'
583,"they cried with deadly voices; and immediately their leader urged his horse forward into the water, followed closely by two others."
584,"'By Elbereth and Lúthien the Fair,' said Frodo with a last effort, lifting up his sword, 'you shall have neither the Ring nor me!'"
585,"Then the leader, who was now half across the Ford, stood up menacing in his stirrups, and raised up his hand."
586,Frodo was stricken dumb.
587,"He felt his tongue cleave to his mouth, and his heart labouring."
588,His sword broke and fell out of his shaking hand.
589,The elf-horse reared and snorted.
590,The foremost of the black horses had almost set foot upon the shore.
591,At that moment there came a roaring and a rushing: a noise of loud waters rolling many stones.
592,"Dimly Frodo saw the river below him rise, and down along its course there came a plumed cavalry of waves."
593,White flames seemed to Frodo to flicker on their crests and he half fancied that he saw amid the water white riders upon white horses with frothing manes.
594,"The three Riders that were still in the midst of the Ford were overwhelmed: they disappeared, buried suddenly under angry foam."
595,Those that were behind drew back in dismay.
596,"With his last failing senses Frodo heard cries, and it seemed to him that he saw, beyond the Riders that hesitated on the shore, a shining figure of white light; and behind it ran small shadowy forms waving flames, that flared red in the grey mist that was falling over the world."
597,"The black horses were filled with madness, and leaping forward in terror they bore their riders into the rushing flood."
598,Their piercing cries were drowned in the roaring of the river as it carried them away.
599,"Then Frodo felt himself falling, and the roaring and confusion seemed to rise and engulf him together with his enemies."
600,He heard and saw no more.
601,_
